"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046700","GO:0046700","heterocycle catabolic process","82/1586","299/9821",3.69852691461682e-07,1.88055868504747e-05,1.78487614664909e-05,"Ddx5/Npm1/Dhx9/Thrap3/Rbm10/Ssb/Elavl4/Dkc1/Pcbp4/Exosc10/Ythdf3/Larp4b/Khsrp/Ctif/Eif4enif1/Zc3h4/Zcchc17/Fen1/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Gtpbp1/Zc3h14/Zc3h18/Ago3/Bax/Brf1/Cacng7/Casc3/Cda/Cirbp/Cnot1/Cnot10/Cnot11/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Dicer1/Eif4a3/Entpd4/Exosc9/Fmr1/Fto/Gda/Hsf1/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Mtor/Ncbp2/Nudt10/Pan2/Pan3/Pde4a/Pelo/Phax/Pum1/Pum2/Rc3h2/Rnaseh2b/Rnps1/Sarm1/Smg6/Smg8/Tirap/Tnrc6c/Trir/Tut4/Tut7/Upf2/Ybx1/Ythdf2/Zpr1/Zswim8",82
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","76/1586","274/9821",6.10979986598273e-07,2.97579410314759e-05,2.82438615411412e-05,"Rpl24/Rpl26/Rps6/Npm1/Ccar2/Psme3/Cdc5l/Mecp2/Smarcc2/Lmnb1/Ppp1r10/Arid1b/Mepce/Paxip1/Smarca2/Ddx39b/Rpl17/Smarce1/Wac/Pml/Psme2/Smarca4/Cdc73/Arid2/Actl6a/Anapc4/Anp32b/App/Arid1a/Atf2/Atrip/Babam1/Bcl7b/Blm/Cdc26/Cdk5rap2/Cdk5rap3/Cdk7/Cdkn2d/Cirbp/Cpsf3/Cradd/Crebbp/Crlf3/Cul4a/Dpf2/Ecd/Eif2ak4/Ercc3/Fbxo7/Hsf1/Inip/Ints7/Kcnh5/Larp7/Lsm11/Mad1l1/Mapk14/Mnat1/Mta3/Nacc2/Nbn/Paf1/Pagr1a/Plrg1/Prpf19/Rgcc/Rnaseh2b/Sde2/Sin3a/Smarcb1/Smarcc1/Stxbp4/Taok2/Thoc1/Topbp1",76
"GO:0019827","GO:0019827","stem cell population maintenance","43/1586","129/9821",1.05449323463355e-06,4.87914019664944e-05,4.63089028935913e-05,"Pcm1/Eif4enif1/Hook3/Bicra/Smarca2/Smarce1/Smarca4/Nipbl/Cdc73/Actl6a/Arid1a/Bcl7b/Bicral/Brd9/Cnot1/Crebbp/Ctr9/Cul4a/Dicer1/Dpf2/Hdac2/Jmjd1c/Ldb1/Ldb2/Med17/Med27/Med28/Med6/Mettl14/Mettl3/Paf1/Pelo/Rbbp4/Rbbp7/Rtf1/Setd1a/Sin3a/Smarcb1/Smarcc1/Srrt/Tut4/Vps72/Wdr62",43
"GO:0019439","GO:0019439","aromatic compound catabolic process","83/1586","311/9821",1.07368778457628e-06,4.91876572201431e-05,4.66849967405133e-05,"Ddx5/Npm1/Dhx9/Thrap3/Rbm10/Ssb/Elavl4/Dkc1/Pcbp4/Exosc10/Ythdf3/Larp4b/Khsrp/Ctif/Eif4enif1/Zc3h4/Zcchc17/Fen1/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Gtpbp1/Zc3h14/Zc3h18/Acaa1a/Ago3/Bax/Brf1/Cacng7/Casc3/Cda/Cirbp/Cnot1/Cnot10/Cnot11/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Dicer1/Eif4a3/Entpd4/Exosc9/Fmr1/Fto/Gda/Hsf1/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Mtor/Ncbp2/Nudt10/Pan2/Pan3/Pde4a/Pelo/Phax/Pum1/Pum2/Rc3h2/Rnaseh2b/Rnps1/Sarm1/Smg6/Smg8/Tirap/Tnrc6c/Trir/Tut4/Tut7/Upf2/Ybx1/Ythdf2/Zpr1/Zswim8",83
"GO:0098727","GO:0098727","maintenance of cell number","43/1586","131/9821",1.6801943214998e-06,6.85041774748532e-05,6.50186953977427e-05,"Pcm1/Eif4enif1/Hook3/Bicra/Smarca2/Smarce1/Smarca4/Nipbl/Cdc73/Actl6a/Arid1a/Bcl7b/Bicral/Brd9/Cnot1/Crebbp/Ctr9/Cul4a/Dicer1/Dpf2/Hdac2/Jmjd1c/Ldb1/Ldb2/Med17/Med27/Med28/Med6/Mettl14/Mettl3/Paf1/Pelo/Rbbp4/Rbbp7/Rtf1/Setd1a/Sin3a/Smarcb1/Smarcc1/Srrt/Tut4/Vps72/Wdr62",43
"GO:0033044","GO:0033044","regulation of chromosome organization","50/1586","168/9821",6.20130739719312e-06,0.000233280075827744,0.000221410821233117,"Trim28/Hnrnpa2b1/Sfpq/Atrx/Dkc1/Exosc10/Smarcc2/Cenpv/Ylpm1/Ppp1r10/Arid1b/Wapl/Fen1/Hmbox1/Smarca2/Smarce1/Pml/Smarca4/Xrcc5/Smarca5/Arid2/Actl6a/Anapc4/Arid1a/Atf7ip/Bcl7b/Cdc26/Cdk5rap2/Dcp2/Dpf2/Ercc1/Gnl3l/Mad1l1/Mnat1/Mphosph8/Naa10/Nat10/Nbn/Nfrkb/Parp1/Senp6/Setdb1/Setdb2/Sin3a/Smarcb1/Smarcc1/Smg6/Tasor/Xrcc1/Xrcc4",50
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","83/1586","325/9821",7.04495507526958e-06,0.000262879089784454,0.00024950384188476,"Ddx5/Npm1/Dhx9/Thrap3/Rbm10/Ssb/Elavl4/Dkc1/Pcbp4/Exosc10/Ythdf3/Larp4b/Khsrp/Ctif/Eif4enif1/Zc3h4/Zcchc17/Fen1/Eif3e/Cnot8/Exosc8/Tnrc6a/Polr2d/Celf1/Gtpbp1/Zc3h14/Zc3h18/Acaa1a/Ago3/Bax/Brf1/Cacng7/Casc3/Cda/Cirbp/Cnot1/Cnot10/Cnot11/Cpeb3/Dcp1a/Dcp1b/Dcp2/Dcps/Dicer1/Eif4a3/Entpd4/Exosc9/Fmr1/Fto/Gda/Hsf1/Magoh/Mettl14/Mettl16/Mettl3/Mex3d/Mlh1/Mtor/Ncbp2/Nudt10/Pan2/Pan3/Pde4a/Pelo/Phax/Pum1/Pum2/Rc3h2/Rnaseh2b/Rnps1/Sarm1/Smg6/Smg8/Tirap/Tnrc6c/Trir/Tut4/Tut7/Upf2/Ybx1/Ythdf2/Zpr1/Zswim8",83
"GO:0044770","GO:0044770","cell cycle phase transition","86/1586","341/9821",8.18323381277077e-06,0.000302910582813523,0.00028749853866846,"Rpl24/Rpl26/Rps6/Npm1/Ccar2/Psme3/Cdc5l/Mecp2/Smarcc2/Lmnb1/Ppp1r10/Arid1b/Mepce/Paxip1/Smarca2/Ddx39b/Rpl17/Smarce1/Wac/Pml/Psme2/Smarca4/Cdc73/Arid2/Actl6a/Akap8/Akap8l/Anapc4/Anp32b/App/Arid1a/Atf2/Atrip/Babam1/Bcl7b/Blm/Ccna1/Cdc26/Cdk17/Cdk5rap2/Cdk5rap3/Cdk7/Cdkn2d/Cirbp/Cks2/Cpsf3/Cradd/Crebbp/Crlf3/Cul4a/Dpf2/Ecd/Eif2ak4/Ercc3/Fbxo7/Hsf1/Inip/Ints7/Kcnh5/Larp7/Lats2/Lsm11/Mad1l1/Mapk14/Mnat1/Mta3/Nacc2/Nasp/Nbn/Paf1/Pagr1a/Plrg1/Prpf19/Rcc1/Rgcc/Rnaseh2b/Sde2/Sin3a/Smarcb1/Smarcc1/Stxbp4/Taok2/Thoc1/Topbp1/Ush1c/Zpr1",86
"GO:0140747","GO:0140747","regulation of ncRNA transcription","11/1586","17/9821",9.03662265990864e-06,0.000329231913759034,0.000312480644319427,"Ncl/Atrx/Zc3h4/Mepce/Smarca4/Larp7/Macroh2a2/Mtor/Pih1d1/Pwp1/Smarcb1",11
"GO:0031507","GO:0031507","heterochromatin formation","23/1586","59/9821",2.03046234190752e-05,0.000680793424348268,0.000646154758996047,"Trim28/Cbx3/Mecp2/Cenpv/Lmnb1/Mbd3/Phf2/Hells/Mbd2/Smarca4/Smarca5/Hmgb1/Atf7ip/Ctr9/Dicer1/Gnas/Mphosph8/Ndn/Setdb1/Setdb2/Sin3a/Tasor/Znfx1",23
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","16/1586","35/9821",3.72486053692356e-05,0.00118861584167899,0.00112813924936807,"Bicra/Smarca2/Smarce1/Smarca4/Actl6a/Arid1a/Bcl7b/Bicral/Brd9/Dpf2/Hdac2/Rbbp4/Rbbp7/Sin3a/Smarcb1/Smarcc1",16
"GO:0001832","GO:0001832","blastocyst growth","12/1586","22/9821",3.98496916266442e-05,0.00124584137267894,0.00118245315409929,"Smarca4/Cops2/Ctr9/Dicer1/Ints1/Nbn/Ndel1/Pelo/Rtf1/Setdb1/Taf8/Zpr1",12
"GO:0042659","GO:0042659","regulation of cell fate specification","11/1586","19/9821",4.02465918246954e-05,0.00124980523740178,0.00118621533799102,"Gatad2b/Chd4/Mta2/Mbd3/Mta1/Ar/Gatad2a/Hdac2/Mta3/Rbbp4/Rbbp7",11
"GO:0019083","GO:0019083","viral transcription","16/1586","36/9821",5.70649447792029e-05,0.00167113607274286,0.00158610892484233,"Dhx9/Nucks1/Snw1/Gtf2b/Smarca4/Cdk9/Ccnt1/Ccnt2/Hexim1/Larp7/Map3k1/Mid2/Mon1b/Rrp1b/Smarcb1/Tarbp2",16
"GO:0006337","GO:0006337","nucleosome disassembly","8/1586","12/9821",0.000121975447075244,0.00331988466833621,0.00315096944394996,"Ssrp1/Smarcc2/Smarce1/Smarca4/Arid2/Arid1a/Smarcb1/Smarcc1",8
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","43/1586","154/9821",0.000139992967796948,0.0037442049826386,0.00355370040553006,"Rpl26/Rps6/Psme3/Smarcc2/Arid1b/Mepce/Smarca2/Rpl17/Smarce1/Wac/Pml/Psme2/Smarca4/Cdc73/Arid2/Actl6a/Anp32b/Arid1a/Bcl7b/Cdk17/Cdk7/Cdkn2d/Cpsf3/Cradd/Crebbp/Crlf3/Cul4a/Dpf2/Ecd/Fbxo7/Larp7/Lats2/Lsm11/Mnat1/Nacc2/Nasp/Plrg1/Rcc1/Rgcc/Sde2/Smarcb1/Smarcc1/Zpr1",43
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","32/1586","106/9821",0.000208919039606715,0.00531136481461686,0.00504112338484218,"Ddx5/Rpl26/Npm1/Ccar2/Atrx/Pcbp4/Cdc5l/Ppp1r10/Paxip1/Ddx39b/Wac/Pml/Atf2/Atrip/Babam1/Blm/Cdk5rap3/Cradd/Cul4a/Eef1e1/Eif2ak4/Ints7/Mapk14/Nbn/Prpf19/Pttg1ip/Rnaseh2b/Sde2/Taok2/Thoc1/Topbp1/Triap1",32
"GO:0000301","GO:0000301","retrograde transport, vesicle recycling within Golgi","7/1586","10/9821",0.000215892187256696,0.00542898451324312,0.00515275861118385,"Cux1/Golga5/Cog2/Cog3/Cog5/Cog6/Cog7",7
"GO:0098732","GO:0098732","macromolecule deacylation","30/1586","98/9821",0.000248746588180959,0.00615481531290532,0.0058416592507231,"Gatad2b/Sfpq/Ccar2/Chd4/Mta2/Mbd3/Dr1/Sphk2/Ncor1/Mta1/Mbd2/Pml/Smarca5/Nipbl/Abhd13/Akap8/Akap8l/Gatad2a/Hdac2/Hdac3/Hdac9/Mta3/Ndn/Prkd1/Rbbp4/Rbbp7/Sap30bp/Sin3a/Tbl1x/Wdr5",30
"GO:0045023","GO:0045023","G0 to G1 transition","13/1586","29/9821",0.000255421302512353,0.00622018087749818,0.00590369902538246,"Smarcc2/Arid1b/Smarca2/Smarce1/Med1/Smarca4/Arid2/Actl6a/Arid1a/Bcl7b/Dpf2/Smarcb1/Smarcc1",13
"GO:0032986","GO:0032986","protein-DNA complex disassembly","8/1586","13/9821",0.000272181797236094,0.00659363966393406,0.00625815628585827,"Ssrp1/Smarcc2/Smarce1/Smarca4/Arid2/Arid1a/Smarcb1/Smarcc1",8
"GO:0042255","GO:0042255","ribosome assembly","19/1586","52/9821",0.000285409926602637,0.006842444198914,0.00649430168413527,"Rpsa/Rpl24/Rplp0/Rps25/Rpl23a/Rpl10/Surf6/Rpl11/Xrcc5/Rps28/Bop1/Brix1/Dhx29/Dhx30/Nop2/Rpl38/Rps15/Rps27/Rps5",19
"GO:0140718","GO:0140718","facultative heterochromatin formation","12/1586","26/9821",0.000316122525820735,0.0075396851905801,0.0071560671607385,"Trim28/Mbd3/Phf2/Hells/Mbd2/Smarca4/Smarca5/Atf7ip/Mphosph8/Setdb1/Setdb2/Tasor",12
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity","11/1586","23/9821",0.000383961651259818,0.00892759075567427,0.00847335630286148,"Nucks1/Atrx/Pold1/Cdk9/Alyref/Blm/Bod1l/Exd2/Nbn/Smarcal1/Thoc1",11
