"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032535","GO:0032535","regulation of cellular component size","142/2715","303/9821",3.55970274054401e-13,4.14381759933327e-11,3.30337007908378e-11,"Cttn/Add1/Dmtn/Sptan1/Dbnl/Mapt/Rtn4/Map1b/Clasp2/Picalm/Sptbn1/Nck1/Nefl/Pclo/Gsk3b/Ist1/Nefm/Avil/Arhgap35/Add2/Tmod2/Dpysl2/Snx9/Capzb/Twf1/Pak1/Swap70/Bin1/Rufy3/Coro1a/Rap1gap2/Kank4/Slc12a2/Dbn1/Pfn1/Tmod1/Hsp90ab1/Pafah1b1/Cdc42ep4/Rab21/Arpc2/Slc12a6/Cfl1/Chmp3/Baiap2l1/Atp2b2/Tpm1/Dstn/Slc9a3r1/Wdr1/Nckap1/Gsn/Twf2/Shtn1/Gdi1/Dip2b/Tnr/Capn1/Ap2m1/Omg/Rab3b/Mfn2/Cdc42ep1/Pdxp/Abcb8/Ezr/Actr3/Akt1/Akt3/Anxa7/Aqp1/Arf6/Arfgef1/Arhgap28/Arhgap5/Arpc1a/Arpc1b/Arpc3/Arpc5/Arpc5l/Atp7a/Baiap2/Bbs4/Bmpr2/Borcs5/Borcs6/Capg/Capza1/Carmil1/Carmil2/Cdk5/Cfl2/Cracd/Cyfip2/Cyrib/Deptor/Evl/Fchsd1/Fchsd2/Fgf13/Fmn1/Golga4/Hip1r/Ilk/Kcnma1/L1cam/Lrrc8a/Macf1/Mt3/Mtpn/Naa80/Nck2/Ntrk3/Ogt/Pak3/Pik3ca/Pls1/Plxna4/Prkcd/Prkce/Pten/Ptk2b/Rab22a/Rdx/Rhoa/Rictor/Rptor/Sema4c/Sema4d/Sema4f/Snapin/Specc1l/Sptb/Ssh2/Tmsb4x/Trpv2/Tsc1/Tsc2/Ttl/Vasp/Washc1/Wnk3",142
"GO:0070201","GO:0070201","regulation of establishment of protein localization","176/2715","400/9821",6.21903136923266e-13,6.92475623330645e-11,5.52027978976052e-11,"Dmtn/Mapt/Bag3/Picalm/Ank3/Cct8/Dnm1l/Srcin1/Ppp3ca/Rab11fip5/Ran/Gsk3b/Kif5b/Bcas3/Hcfc1/Ppid/Madd/Snap25/Park7/Exoc4/Anxa5/Snx3/Snap91/Pak1/Rufy3/Lcp1/Arhgap44/Scfd1/Oga/Myo18a/Ndufaf2/Tcp1/Syt7/Slc12a2/C2cd2l/Stxbp5l/Cct7/Bcap31/Gapvd1/Nf1/Hsp90ab1/Cask/Stxbp5/Cct5/Cct6a/Tardbp/Arpc2/Cct2/Gripap1/Rab23/Rap1gds1/Vsnl1/Vamp2/Coro2b/Pfkm/Brsk2/Llgl1/Gdi1/Myh10/Snx12/Ppp3cb/Glul/Bsg/Ppia/Mavs/Tmed10/Septin8/Cct3/Hnrnpm/Svip/Vps35/Fis1/Ywhae/Abat/Glud1/Flna/Ttn/Slc16a1/Cd81/Tmem30a/Mcu/Pde4c/Cdc42/Hadh/Sfn/Erp29/Jup/Ezr/Aacs/Acsl3/Acsl4/Actr3/Akap1/Apbb1/Apbb3/Arf1/Arf6/C2cd5/Cabp1/Cacnb3/Camk4/Cd200/Cd2ap/Cdk16/Cdk5/Cep131/Chp1/Cnst/Cpt1a/Csk/Doc2b/Eipr1/Emd/Ensa/Exoc1/Frmd4a/Glrx/Golph3/Gopc/Gsk3a/Hdac6/Hras/Ica1/Idh2/Irs2/Jagn1/Kcnb1/Kcnj11/Kif3a/Lyplal1/Mapk1/Mff/Mpc2/Neo1/Nlgn2/Nos1/Nup54/Nup62/Ogt/Osbp/Pdcd5/Pde1c/Pfkfb2/Pfkl/Pick1/Pik3c3/Pla2g6/Ppm1a/Ppp2ca/Prkaa1/Prkcd/Prkce/Prkcq/Psmd9/Ptpn11/Ptpn23/Rab8a/Rangap1/Rapgef4/Ripor1/Rptor/Sar1a/Sec24a/Sh3glb1/Src/Sri/Stom/Tsg101/Ube2j1/Ufm1/Vamp7/Vps28/Wipf1/Wwp2/Xpo4/Yod1",176
"GO:0022406","GO:0022406","membrane docking","50/2715","76/9821",4.11270194398928e-12,3.90097395502095e-10,3.10977989098137e-10,"Stx7/Snap29/Pacs2/Ykt6/Esyt1/Septin5/Vapb/Exoc4/Snx3/Pdzd8/Rab3c/Ahcyl1/Stxbp1/Rims1/Ndrg4/Vamp2/Syt1/Ncam1/Rab3a/Camk2a/Uso1/Rab10/Stx1b/Rab15/Rab3b/Rab3d/Cav2/Chp1/Esyt2/Exoc1/Exoc2/Exoc3/Exoc6b/Exoc7/Exoc8/Kcnb1/Ppfia3/Rab8a/Rims2/Scfd2/Stx12/Stx17/Stx1a/Stx2/Sytl2/Unc13a/Unc13c/Vmp1/Vps11/Vps18",50
"GO:0048284","GO:0048284","organelle fusion","74/2715","132/9821",4.78301631286363e-12,4.45429264627046e-10,3.55087469427714e-10,"Chmp2b/Stx7/Dnm1l/Snap29/Sec22b/Vcpip1/Kif5b/Snap25/Chmp7/Coro1a/Cplx1/Syt7/Snap47/Syt2/Chmp4b/Vat1/Trim9/Stxbp1/Vamp2/Syt1/Chmp3/Rab3a/Pip4k2a/Prrt2/Cplx2/Vamp1/Septin8/Uso1/Snca/Fis1/Stx1b/Gdap1/Mfn2/Mtch2/Gnai3/Afg3l2/Ankrd27/Bnip1/Bnip3/C2cd5/Cav2/Chmp1a/Chmp2a/Chmp5/Chp1/Doc2b/Dysf/Eea1/Fer1l5/Huwe1/Mff/Miga1/Miga2/Pikfyve/Pip4k2b/Rab8a/Snapin/Snph/Stx12/Stx17/Stx1a/Stx2/Stxbp6/Syt3/Tbc1d4/Trarg1/Vamp7/Vav3/Vps11/Vps18/Vps39/Vps4a/Vps8/Vti1b",74
"GO:1903829","GO:1903829","positive regulation of protein localization","161/2715","365/9821",4.92107039072526e-12,4.50102188237407e-10,3.58812632436528e-10,"Mapt/Sorbs1/Fermt2/Map1a/Rtn4/Bag3/Clasp2/Sptbn1/Ank3/Cct8/Dnm1l/Atp2b4/Hnrnpk/Ran/Gsk3b/Kif5b/Bcas3/Hcfc1/Ppid/Trappc12/Park7/Pak1/Rufy3/Cyld/Oga/Myo18a/Ap2b1/Tcp1/Rab11fip2/C2cd2l/Cct7/Bcap31/Hsp90ab1/Cask/Cct5/Rock2/Cct6a/Tardbp/Arpc2/Cct2/Cfl1/Vsnl1/Vamp2/Coro2b/Pfkm/Msn/Rhog/Myh10/Myo5a/Ppp3cb/Glul/Bsg/Ppia/Ppp1r9b/Nptn/Mavs/Tmed10/Cct3/Hnrnpm/Cacng2/Vps35/Fis1/Rer1/Ywhae/Tmem35a/Abat/Glud1/Flna/Ttn/Cd81/Tmem30a/Mcu/Gnai1/Cdc42/Sfn/Slc5a3/Jup/Ezr/Aacs/Abca7/Acsl3/Acsl4/Actr3/Akt1/Apbb1/Apbb3/Apc/Arf1/Arf6/Bicd1/C2cd5/Cacnb3/Cacnb4/Camk4/Cav2/Ccdc88a/Cd2ap/Cdk5/Cep131/Chp1/Clip3/Cnst/Ddrgk1/Dlg4/Doc2b/Dtx3l/Emd/Epb41/Exoc1/Frmd4a/Glrx/Golph3/Gsk3a/Hras/Irs2/Itgb1/Kcnb1/Kcnj11/Kif3a/Mapk1/Mark4/Mff/Mpc2/Necab2/Nlgn2/Nup62/Ogt/Osbp/Pdcd5/Pfkfb2/Pla2g6/Pls1/Ppm1a/Prkaa1/Prkaa2/Prkcd/Prkce/Prkcq/Psmd9/Ptpn23/Ptpn9/Rapgef4/Rdx/Ripor1/Sar1a/Sec24a/Sh3glb1/Sqstm1/Src/Sri/Stac/Stac2/Stk11/Stom/Tsg101/Vps28/Washc1/Wipf1/Wnk3/Xpo4/Zdhhc5",161
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","178/2715","414/9821",5.31959174997776e-12,4.71290569283211e-10,3.75703594042125e-10,"Akap12/Mapt/Map1a/Afdn/Ckap5/Dnm1l/Sh3gl1/Ppp3ca/Grk2/Hnrnpk/Pclo/Gsk3b/Kif5b/Git1/Gabbr1/Abr/Flot1/Snap25/Syap1/Phf24/Prkar2b/Pak1/Bcr/Sipa1l1/Dnm1/Syn1/Cplx1/Prkar2a/Syt7/Slc12a2/Dbn1/Syp/Ncdn/Stxbp5l/Snap47/Nr3c1/Crtc1/Nf1/Cask/Sncg/Stxbp5/Camk2b/Stxbp1/Calb2/Synpo/Rims1/Cfl1/Ctnnd2/Vamp2/Syt1/Ncam1/Rab3a/Prkcb/Kcnj10/Atp2b2/Atad1/Syngr1/Plcb1/Prrt2/Dlgap3/Cplx2/Gnai2/Prkca/Fabp5/Myo5a/Glul/Tnr/Dlgap4/Ppp1r9b/Ywhag/Nptn/Camk2a/Homer1/Cacng2/Snca/Abhd6/Rasgrf2/Rap1a/Lgi1/Stx1b/Slc6a1/Zdhhc3/Dvl1/Slc6a6/Slc30a1/Gnai1/Kcnc3/Tbc1d24/Apba1/Arf1/Arrb2/Bace1/Baiap2/Braf/Brsk1/Cacna1a/Cacna1b/Cacnb3/Cacnb4/Calb1/Cdh2/Cdk5/Cntnap2/Cntnap4/Csnk2b/Cyth1/Dbi/Dgke/Dgki/Dgkz/Dlg4/Dlgap2/Eif4e/Erc1/Erc2/Fbxl20/Gnal/Gria2/Grm7/Hcn1/Hras/Htt/Ica1/Iqsec2/Itgb1/Kcnb1/Kit/L1cam/Mapk1/Mctp1/Mctp2/Mtmr2/Ncs1/Nedd4/Nisch/Nlgn2/Nos1/Nsmf/Ntrk1/Ophn1/Pacsin2/Pick1/Pla2g6/Plcl1/Plcl2/Plppr4/Ppfia2/Ppfia3/Ppp3r1/Prepl/Prkce/Psmc5/Pten/Ptk2b/Rab3gap1/Rab8a/Rapgef2/Rapgef4/Rgs14/Rims2/Rims3/Ror2/Shank1/Slc4a8/Slc6a4/Snapin/Sqstm1/Src/Stat3/Stx1a/Syt12/Unc13a/Unc13c/Usp46/Usp8/Vps18/Ythdf1/Zzef1",178
"GO:0051223","GO:0051223","regulation of protein transport","165/2715","378/9821",7.52558360443129e-12,6.53322698676221e-10,5.20816035710776e-10,"Dmtn/Bag3/Picalm/Ank3/Dnm1l/Srcin1/Ppp3ca/Rab11fip5/Ran/Gsk3b/Kif5b/Bcas3/Hcfc1/Ppid/Madd/Park7/Exoc4/Anxa5/Snx3/Snap91/Pak1/Rufy3/Lcp1/Arhgap44/Scfd1/Oga/Myo18a/Ndufaf2/Syt7/Slc12a2/C2cd2l/Stxbp5l/Bcap31/Gapvd1/Nf1/Hsp90ab1/Cask/Stxbp5/Tardbp/Arpc2/Gripap1/Rab23/Rap1gds1/Vsnl1/Vamp2/Pfkm/Brsk2/Llgl1/Gdi1/Myh10/Snx12/Ppp3cb/Glul/Bsg/Ppia/Mavs/Tmed10/Septin8/Hnrnpm/Svip/Vps35/Fis1/Ywhae/Abat/Glud1/Flna/Ttn/Slc16a1/Cd81/Tmem30a/Mcu/Pde4c/Cdc42/Hadh/Sfn/Erp29/Jup/Ezr/Aacs/Acsl3/Acsl4/Actr3/Akap1/Apbb1/Apbb3/Arf1/Arf6/C2cd5/Cabp1/Cacnb3/Camk4/Cd200/Cd2ap/Cdk16/Cdk5/Cep131/Chp1/Cnst/Cpt1a/Csk/Doc2b/Eipr1/Emd/Ensa/Exoc1/Frmd4a/Glrx/Golph3/Gopc/Gsk3a/Hras/Ica1/Idh2/Irs2/Jagn1/Kcnb1/Kcnj11/Kif3a/Lyplal1/Mapk1/Mff/Mpc2/Neo1/Nlgn2/Nos1/Nup54/Nup62/Ogt/Osbp/Pdcd5/Pde1c/Pfkfb2/Pfkl/Pick1/Pik3c3/Pla2g6/Ppm1a/Ppp2ca/Prkaa1/Prkcd/Prkce/Prkcq/Psmd9/Ptpn11/Ptpn23/Rab8a/Rangap1/Rapgef4/Ripor1/Rptor/Sar1a/Sec24a/Sh3glb1/Src/Sri/Stom/Tsg101/Ube2j1/Ufm1/Vamp7/Vps28/Wipf1/Wwp2/Xpo4/Yod1",165
"GO:0090174","GO:0090174","organelle membrane fusion","61/2715","102/9821",8.6160238820994e-12,7.11794747163115e-10,5.67428805410248e-10,"Chmp2b/Stx7/Snap29/Sec22b/Vcpip1/Kif5b/Snap25/Chmp7/Coro1a/Cplx1/Syt7/Snap47/Syt2/Chmp4b/Trim9/Stxbp1/Vamp2/Syt1/Chmp3/Rab3a/Pip4k2a/Prrt2/Cplx2/Vamp1/Septin8/Uso1/Snca/Stx1b/Gnai3/Ankrd27/Bnip1/C2cd5/Cav2/Chmp1a/Chmp2a/Chmp5/Chp1/Doc2b/Dysf/Eea1/Fer1l5/Pikfyve/Pip4k2b/Rab8a/Snapin/Snph/Stx12/Stx17/Stx1a/Stx2/Stxbp6/Syt3/Tbc1d4/Trarg1/Vamp7/Vav3/Vps11/Vps39/Vps4a/Vps8/Vti1b",61
"GO:0061025","GO:0061025","membrane fusion","67/2715","118/9821",2.25065410286458e-11,1.72057467386155e-09,1.37160836842289e-09,"Chmp2b/Stx7/Dnm1l/Snap29/Sec22b/Vcpip1/Kif5b/Nsfl1c/Snap25/Chmp7/Coro1a/Cplx1/Syt7/Snap47/Syt2/Chmp4b/Trim9/Stxbp1/Vamp2/Syt1/Chmp3/Rab3a/Pip4k2a/Prrt2/Cplx2/Vamp1/Septin8/Uso1/Snca/Stx1b/Cd9/Gnai3/Ankrd27/Anxa7/Bnip1/C2cd5/Cav2/Chmp1a/Chmp2a/Chmp5/Chp1/Doc2b/Dysf/Eea1/Fer1l5/Huwe1/Pikfyve/Pip4k2b/Rab8a/Snapin/Snph/Stx12/Stx17/Stx1a/Stx2/Stxbp6/Syt3/Tbc1d4/Trarg1/Vamp7/Vav3/Vps11/Vps33b/Vps39/Vps4a/Vps8/Vti1b",67
"GO:0097581","GO:0097581","lamellipodium organization","50/2715","79/9821",3.5070217726963e-11,2.49485632218757e-09,1.9888505053054e-09,"Cttn/Dmtn/Vcl/Nck1/Coro1c/Ablim1/Avil/Arhgef7/Snx1/Ablim2/Capzb/Twf1/Abi1/Actr2/Arpc2/Mtss2/Cfl1/Nckap1/Twf2/Nup85/Fscn1/Cdc42/Abi2/Ablim3/Actr3/Aqp1/Arhgef6/Arpc5/Atp7a/Carmil1/Carmil2/Ccdc88a/Cd44/Coro1b/Fgd4/Golph3/Hdac4/Itgb1/Kit/Myo9b/Nck2/Parvb/Sh2b1/Snx2/Src/Srgap2/Vav3/Wasf1/Wasf2/Wasf3",50
"GO:0031346","GO:0031346","positive regulation of cell projection organization","146/2715","336/9821",1.87977274571072e-10,1.12734566172657e-08,8.98697840448297e-09,"Palm/Wasl/Dbnl/Mapt/Numbl/Map1b/Picalm/Afdn/Pacsin1/Dnm1l/Nck1/Nefl/Map6/Hnrnpk/Coro1c/Gsk3b/Ist1/Dpysl3/Bcas3/Avil/Dnm3/Numb/Arhgap35/Snx3/Ehd1/Septin7/Septin9/Snap91/Twf1/Pak1/Rufy3/Dbn1/Actr2/Ap2a1/Pfn1/Crtc1/Nf1/Map2k1/Magi2/Cask/Camk1d/Pafah1b1/Cdc42ep4/Camk2b/Rala/Rab21/Arpc2/Cfl1/Ndrg4/Hspb1/Nckap1/Cntn1/Twf2/Acsl6/Nckipsd/Shtn1/Gdi1/Gpm6a/Nptn/Rap1a/Flna/Eef1a1/Dvl1/Tmem30a/Atp1b2/Fscn1/Cdc42/Atp8a2/Mfn2/Cdc42ep1/Tbc1d24/Abi2/Abl2/Actr3/Ankrd27/Apbb1/Apc/Aqp1/Arap1/Atp7a/Baiap2/Bbs4/Bmpr2/Braf/Caprin1/Carmil1/Carmil2/Ccdc88a/Ccp110/Clip1/Coro1b/Dab2ip/Dhx36/Dlg4/Dock11/Fam98a/Fbxo31/Fez1/Fnbp1l/Golga4/Gprc5b/Grip1/Hdac4/Hras/Htt/Ilk/Itgb1/Katnb1/Kit/L1cam/Macf1/Map2k2/Mark2/Mark4/Mob2/Nme1/Nme2/Ntrk1/Ntrk3/Pak3/Pcp4/Plxna4/Ppp2r5b/Prkcq/Ptk2b/Ptprz1/Ranbp1/Rapgef2/Robo2/Ror2/Sema4d/Sh3glb1/Src/Stk11/Stk24/Stk25/Stmn2/Tnik/Trak1/Trim67/Trpv2/Tsc2/Ttbk2/Ube2v2/Vamp7/Wasf2",146
"GO:2000641","GO:2000641","regulation of early endosome to late endosome transport","17/2715","17/9821",3.10212002654011e-10,1.78528750291443e-08,1.42319616593129e-08,"Mapk3/Snx3/Map2k1/Rab21/Msn/Snx12/Dab2/Ezr/Dennd10/Map2k2/Mapk1/Mtmr2/Ptpn23/Rdx/Sh3glb1/Src/Vps11",17
"GO:0032970","GO:0032970","regulation of actin filament-based process","140/2715","321/9821",3.29527737365324e-10,1.8753789675391e-08,1.4950153137311e-08,"Cttn/Add1/Dmtn/Myh9/Wasl/Sptan1/Dbnl/Fermt2/Pak2/Clasp2/Sptbn1/Washc2/Nck1/Arhgdia/Bcas3/Avil/Arhgap35/Nf2/Add2/Tmod2/Ank2/Snx9/Capzb/Twf1/Pak1/Swap70/Bin1/Atp1a1/Coro1a/Arhgap44/Kank4/Arfip2/Clasp1/Dbn1/Pfn1/Tmod1/Rock2/Cdc42ep4/Arpc2/Synpo/Cfl1/Baiap2l1/Stmn1/Tpm1/Dstn/Coro2b/Wdr1/Nckap1/Gsn/Twf2/Rhog/Capn1/Ryr2/Hck/Ctnna2/Flna/Gpm6b/Fscn1/Cdc42/Mfn2/Cdc42ep1/Pdxp/Jup/Abi2/Actr3/Akap13/Arap1/Arf1/Arf6/Arfgef1/Arhgap17/Arhgap28/Arhgef10l/Arhgef18/Arpc1a/Arpc1b/Arpc3/Arpc5/Arpc5l/Arpin/Baiap2/Bbs4/Braf/Capg/Capza1/Carmil1/Carmil2/Carmil3/Ccdc88a/Cd2ap/Cfl2/Coro1b/Cracd/Crk/Cyfip2/Cyrib/Evl/Fchsd1/Fchsd2/Fgf13/Fmn1/Hip1r/Hras/Ilk/Limch1/Mtpn/Mtss1/Naa80/Nck2/Nos1/Ntrk3/Pak3/Pard3/Pde4d/Pdgfrb/Pick1/Pik3ca/Ppm1e/Prkcd/Prkce/Prkcq/Ptk2b/Rdx/Rhoa/Rhob/Rictor/S100a10/Shank1/Specc1l/Sptb/Sri/Ssh2/Tmsb4x/Tsc1/Vasp/Wasf1/Wasf2/Wasf3/Washc1/Washc4",140
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","51/2715","85/9821",3.73847091514787e-10,2.10422505795466e-08,1.67744692653078e-08,"Pacsin1/Synj1/Gsk3b/Dnm3/Flot2/Git1/Numb/Snap25/Ctnnd1/Adam22/Arhgap44/Dlg2/Ap2b1/Cplx1/Gphn/Iqsec1/Ap2a1/Snap47/Map2k1/Magi2/Gripap1/Vamp2/Sirt2/Atad1/Ap2a2/Ap2s1/Camk2a/Ap2m1/Cacng2/Vps35/Dag1/Ywhae/Rap1a/Lgi1/Stx1b/Cpt1c/Dlg4/Efnb2/Grip1/Hras/Iqsec2/Mapk10/Nedd4/Ophn1/Pick1/Pip5k1c/Ppp3r1/Rab8a/Rapgef4/Tnik/Usp46",51
"GO:0090148","GO:0090148","membrane fission","24/2715","29/9821",9.49293489907674e-10,5.11819079506011e-08,4.08012127130401e-08,"Chmp2b/Dnm1l/Coro1c/Exoc4/Chmp7/Slc25a46/Sh3gl2/Chmp4b/Epn1/Chmp3/Chmp1a/Chmp2a/Chmp5/Exoc1/Exoc2/Exoc3/Exoc6b/Exoc7/Exoc8/Sh3glb1/Spast/Tmcc1/Vps4a/Vps4b",24
"GO:0022604","GO:0022604","regulation of cell morphogenesis","121/2715","272/9821",1.24642887734268e-09,6.58165846365898e-08,5.24676898015438e-08,"Palm/Dmtn/Myh9/Dbnl/Numbl/Fermt2/Plaa/Picalm/Afdn/Epb41l3/Dnm1l/Hnrnpk/Coro1c/Arhgdia/Numb/Arhgap35/Pdzd8/Capzb/Coro1a/Dbn1/Actr2/Syt2/Cask/Pafah1b1/Cdc42ep4/Camk2b/Rab21/Arpc2/Rims1/Cfl1/Syt1/Tpm1/Slc9a3r1/Wdr1/Msn/Rhog/Limd1/Myh10/Hck/Camsap1/Flna/Dvl1/Aldoa/Dock1/Actn4/Cdc42/Dab2/Rcc2/Mfn2/Cdc42ep1/Zmpste24/Tbc1d24/Ezr/Actr3/Ankrd27/Anxa7/Arap1/Arhgef18/Baiap2/Bcar1/Braf/Calr/Caprin1/Carmil1/Cd44/Cfap410/Coro1b/Cpne6/Crk/Crkl/Dhx36/Dlg4/Dock5/Epb41/Fbxo31/Fgd4/Fitm2/Fmnl1/Fmnl2/Gas2/Gas7/Gna13/Grip1/Ilk/Itsn2/Kif3a/Kit/Lims1/Macf1/Mapk9/Mark2/Myh14/Myl12b/Myo9a/Nedd4l/Pak3/Palm3/Palmd/Parva/Parvb/Plxna4/Ptk2b/Rdx/Rhoa/Rhob/Rims2/S100a10/S100a13/Sema4d/Sh3glb1/Sh3kbp1/Shroom3/Smurf1/Src/Strip1/Syne3/Syt3/Tnik/Unc13a/Vamp7/Wasf3",121
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","44/2715","71/9821",1.41487048405654e-09,7.39486389728325e-08,5.89504039490366e-08,"Add1/Dmtn/Sptan1/Map1a/Map1b/Clasp2/Sptbn1/Avil/Add2/Tmod2/Capzb/Twf1/Swap70/Camsap2/Clasp1/Tmod1/Arpc2/Cfl1/Tpm1/Gsn/Eml4/Twf2/Camsap1/Apc/Apc2/Camsap3/Capg/Capza1/Carmil1/Carmil2/Cracd/Dysf/Evl/Fgf13/Hdac6/Katnb1/Mtpn/Pik3ca/Rdx/Specc1l/Sptb/Stmn2/Ttbk2/Wdr47",44
"GO:0008088","GO:0008088","axo-dendritic transport","47/2715","78/9821",1.49787319422117e-09,7.74960252606145e-08,6.17783106898875e-08,"Mapt/Map1a/Klc2/Nefl/Klc1/Map6/Ap3s1/Kif5b/Nefm/Flot2/Madd/Ap3b2/Ap3d1/Ap3s2/Dlg2/Hspa8/Dst/Bsn/Kif1a/Pafah1b1/Rab21/Actr10/Hspb1/Uchl1/Sod1/Hnrnpu/Myo5a/Pura/Dync1h1/Agtpbp1/Arl8a/Armcx3/Borcs5/Fbxw11/Fez1/Hdac6/Htt/Kif3a/Kif3b/Kif5a/Kif5c/Mapk8ip3/Rab27b/Snapin/Spast/Trak1/Wasf1",47
"GO:0051588","GO:0051588","regulation of neurotransmitter transport","57/2715","102/9821",1.59805878270825e-09,8.18525708503168e-08,6.52512633486876e-08,"Dnm1l/Gsk3b/Git1/Flot1/Cplx1/Syp/Stxbp5l/Nf1/Cask/Sncg/Arl6ip5/Stxbp5/Stxbp1/Rims1/Nat8l/Syt1/Rab3a/Prkcb/Cplx2/Prkca/Camk2a/Snca/Rap1a/Stx1b/Gpm6b/Dvl1/Slc30a1/Rab3b/Kcnc3/Apba1/Bace1/Braf/Cacna1a/Cacna1b/Cacnb4/Cyth1/Dgki/Fbxl20/Grm7/Ica1/Itgb1/Mctp1/Mctp2/Ncs1/Nos1/Ppfia2/Prepl/Prkce/Rab3gap1/Rims2/Rims3/Slc4a8/Snapin/Stx1a/Syt12/Unc13a/Vps18",57
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","143/2715","336/9821",1.63095711656529e-09,8.24045729080729e-08,6.56913085575977e-08,"Dbnl/Arhgap1/Rtn4/Arfgap1/Dock7/Arhgdia/Rheb/Git1/Arhgef7/Arhgap35/Madd/Flot1/Bcr/Arhgap44/Sipa1l1/Rap1gap2/Rap1gap/Itsn1/Camk2d/Iqsec1/Dock9/Nf1/Map2k1/Rock2/Cdc42ep4/Arl3/Rala/Rab21/Gdi2/Stmn1/Nckap1/Mapre2/Ywhaq/Rhog/Shtn1/Gdi1/Rtkn/Rab33b/Uso1/Hacd3/Rasgrf2/Iqsec3/Rap1a/Rab15/Dock1/Cdc42/Rhot1/Mfn2/Kpnb1/Cdc42ep1/Abi2/Abl2/Akap13/Amot/Arf6/Arfgef1/Arfgef2/Arfgef3/Arhgap12/Arhgap17/Arhgap28/Arhgap31/Arhgap5/Arhgef12/Arhgef18/Arl6/Baiap2/Bcar3/Brap/Cbl/Ccdc88a/Cd2ap/Cdc42bpa/Cdh2/Chml/Crk/Cul3/Cyrib/Cyth1/Cyth3/Dab1/Dab2ip/Dgki/Dgkz/Dock11/Dock3/Dock4/Dock5/Dok1/Elmo1/G3bp2/Garnl3/Gna13/Hras/Iqsec2/Itgb1/Ksr1/Ksr2/Lztr1/Map4k4/Mcf2l/Myo9b/Nisch/Ntrk1/Nup62/Ogt/Ophn1/Pdgfrb/Phactr4/Psd3/Rab39b/Rab9b/Rabgef1/Ralbp1/Ralgapa1/Ralgapa2/Ralgapb/Ralgps2/Rap2a/Rapgef2/Rapgef4/Rhoa/Rhob/Rhot2/Ripor1/Rsu1/Rufy1/Sdcbp/Shoc2/Sipa1l3/Sos1/Sos2/Src/Srgap1/Stambp/Stard13/Stmn3/Trim67/Tsc2/Usp8/Vav3/Wasf1/Wasf2",143
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","91/2715","191/9821",2.31168270367163e-09,1.13850373155828e-07,9.07592834771484e-08,"Atp6v1a/Dnm1l/Ampd2/Ran/Tigar/Nudt5/Git1/Sdha/Hspa8/Oga/Ndufs7/Pfkp/Atp6v1b2/Pgam1/Map2k1/Ola1/Vcp/Rab23/Hk1/Ndufs1/Ak1/Eno1/Pfkm/Eno2/Mpi/Ndufa12/Ndufa9/Ndufa10/Sdhb/Atp1b1/Gapdh/Ndufb5/Ndufv1/Sdhc/Ndufv2/Ndufa7/Cmpk1/Fis1/Ndufb3/Ndufb11/Ndufb10/Ndufs3/Pgk1/Gpd1/Atp5pb/Aldoa/Ndufa3/Ndufa2/Slc25a25/Slc4a1/Ndufs6/Mtch2/Itpa/Gnai3/Ndufs5/Ak2/Adk/Ak3/Ampd3/Arl2/Atp7a/Cad/Ctps2/Dtymk/Efl1/Eif6/Hdac4/Impdh2/Kif5c/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3/Nme1/Nme2/Nudt16/Nudt2/Ogt/Parg/Pfkfb2/Pfkl/Prkaa1/Prkaa2/Prkag2/Rhoa/Rptor/Rrm2b/Samhd1/Stat3",91
