"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030426","GO:0030426","growth cone","94/3896","170/9913",1.51956252587373e-05,0.000182614093021668,0.000129085643933872,"Nefl/Mapt/Cttn/Klc1/Map1b/Dctn2/Dclk1/Gsk3b/Syap1/Snap25/Clasp2/Fkbp15/Map2/Tubb3/Dpysl3/Ppp1r2/Crmp1/Stmn2/Cbl/Dbn1/Hsp90ab1/Rufy3/Calm1/Exoc4/Eno2/Dpysl2/Kif5a/Arhgef7/Ncam1/Fxr1/Sncb/Tmod2/Pak1/Copa/Arpc5/Cfl1/Copg2/Fxr2/Elavl4/Snca/Arpc2/Cobl/Kif5b/Ptbp2/Ywhae/Hsp90aa1/Stim1/Dvl1/Myh14/Ppp1r9b/Apbb1/Apc/App/Arpc3/Auts2/Cbarp/Cdk5/Cdkl5/Cpeb1/Dcx/Dicer1/Dtnbp1/Exoc7/Fgf13/Fkbp4/Fmr1/Gria2/Hdac5/Ighmbp2/Inpp5j/Katnb1/Kif5c/L1cam/Myh10/Myo9a/Ndel1/Nectin1/Pafah1b1/Pclo/Psen1/Ptk2b/Rasgrf1/Smn1/Taok2/Tnk2/Trak1/Trpv2/Tsc1/Tsc2/Twf2/Usp9x/Wdr47/Zfyve27/Zpr1",94
"GO:0043197","GO:0043197","dendritic spine","92/3896","166/9913",1.64961108667682e-05,0.000194824757650625,0.000137717078016577,"Strn/Hnrnpk/Fus/Dnm3/Ppp3ca/Grk2/Asap1/Palm/Gabbr1/Palmd/Atp2b1/Gsk3b/Add1/Comt/Capzb/Hspa8/Prkar2b/Ppp1r2/Dbn1/Nedd4/Ppp1cc/Dgki/Atp2b2/Ppp1ca/Atp1a3/Fxr1/Numb/Arhgap44/Canx/Synpo/Cnn3/Rac1/Cfl1/Itgb1/Fxr2/Arfgef2/Strn4/Snx1/Psmc2/Arpc2/Dagla/Nr3c1/Dvl1/Itsn1/Ncoa2/Ppp1r9b/Cdc42/Abi2/Abl2/Akap5/Apba1/Apba2/Apbb1/Arf4/Arrb2/Asic1/Baiap2/Camk2a/Dip2a/Dlg4/Dlgap2/Dlgap3/Dnajb1/Dtnbp1/Fbxo2/Fmr1/Frmpd4/Gipc1/Gria2/Hip1r/Homer1/Kcnd1/Kcnd3/Mob4/Mt3/Mtmr2/Myh10/Ophn1/Ppfia2/Prkaca/Pten/Ptk2b/Rgs10/Rgs7bp/Rph3a/Shank1/Slc8a1/Srgap2/Syndig1/Syt11/Tanc2/Usp8",92
"GO:0098978","GO:0098978","glutamatergic synapse","222/3896","457/9913",2.35881383245778e-05,0.000264883192661243,0.000187239752015631,"Hnrnpk/Cttn/Rpsa/Synj1/Amph/Dnm3/Ppp3ca/Eef1d/Chmp4b/Chmp2b/Rtn4/Add2/Gabbr1/Snap47/Tanc1/Abr/Wasl/Atp2b1/Bin1/Cadps/Rheb/Gsk3b/Dnm1/Snap25/Flot1/Hspa8/Prkar2b/Ap3d1/Dlg2/Atp2b4/Cplx1/Stat3/Flot2/Hnrnpa2b1/Sirt2/Dgkz/Dbn1/Pacsin1/Nedd4/Pura/Ppp1cc/Dgki/Vcp/Atp2b2/Ppp1ca/Iqsec1/Prkar2a/Ncam1/Fxr1/Numb/Arhgap44/Gripap1/Stxbp1/Eif4e/Pak1/Tpd52/Cplx2/Canx/Synpo/Ywhaz/Rock2/Rac1/Cfl1/Trim3/Itgb1/Atad1/Bcr/Fxr2/Cpt1c/Abi1/Ap2b1/Phb2/Pacsin2/Rpl22/Caprin1/Elavl4/Stau1/Arpc2/Mecp2/Gapdh/Actb/Magi2/Akap9/Nr3c1/Elavl1/Erc1/Ywhae/Dvl1/Arf6/Ctbp1/Cnksr2/Ppp3cb/Itsn1/Nptn/Vps35/Efnb2/Farp1/Dvl3/Csnk2b/Vamp1/Phb/Abhd6/Abi2/Abl2/Ablim3/Actr3/Adam22/Adgrl2/Akap5/Anks1b/Ap2m1/Apba1/Apbb1/Arf1/Arf4/Arhgap22/Arhgap39/Arpc5l/Baiap2/Begain/Cabp1/Cacna1a/Cacna1b/Cacnb1/Cacnb4/Cacng5/Cacng7/Cadm1/Camk2a/Camk2b/Camk4/Cdk5/Cdkl5/Clta/Cntnap2/Coro1a/Crtc1/Cttnbp2/Dgke/Dgkq/Dlg4/Dlgap2/Dlgap3/Dlgap4/Dnajb1/Dtnbp1/Egln1/Eif4a3/Fbxl20/Fmr1/Frmpd4/Gabbr2/Gipc1/Gria2/Grip1/Hip1/Homer1/Homer2/Htt/Ina/Iqsec2/Kalrn/Kcna1/Kcnc3/Kcnc4/Kcnma1/Kpna1/Mal2/Map2k1/Mapk10/Mapk14/Mtor/Myh10/Myo5a/Napa/Napb/Ncs1/Nsg1/Ntrk3/Ophn1/Pak3/Pclo/Pfn2/Pick1/Pin1/Pip5k1c/Plcb1/Plcxd3/Ppfia2/Ppfia3/Ppp2r2a/Ppp3cc/Ppp3r1/Prkce/Prrt2/Ptk2b/Rap1a/Rela/Rgs7/Rgs7bp/Rims1/Rims3/Rnf10/Rps27/Scn10a/Scn11a/Scn8a/Sh3gl2/Shank1/Slc6a17/Syn2/Syt1/Syt4/Syt6/Syt7/Tanc2/Taok2/Tnik/Tsc2/Usp8/Vps18/Wasf3",222
"GO:0008021","GO:0008021","synaptic vesicle","109/3896","204/9913",2.54756950923159e-05,0.000281465340939297,0.000198961285950175,"Stx7/Amph/Sec22b/Dnm1l/Madd/Snap91/Gabbr1/Snap47/Scamp1/Atp2b1/Bin1/Picalm/Wdr7/Dmxl2/Dnm1/Syn1/Phaf1/Snap25/Hspa8/Dlg2/Vti1b/Borcs5/Calm1/Dgki/Exoc4/Syp/Anxa5/Vamp2/Septin5/Kif1a/Pebp1/Snca/Septin4/Erc1/Cltc/Vdac2/Vamp4/Vdac3/Vdac1/Vamp1/Ap2a2/Apba1/Apba2/Apc/App/Atp6v0d1/Bace1/Brsk1/Cadm1/Cdk16/Clta/Cltb/Cops4/Cops5/Cttnbp2/Dlg4/Dtnbp1/Gipc1/Gria2/Ica1/Kcnc4/Mal2/Mctp1/Mctp2/Mt3/Mtmr2/Myo5a/Ndel1/Pi4k2a/Pick1/Prrt2/Psen1/Rab10/Rab11b/Rab14/Rab2a/Rab3a/Rab3c/Rab3d/Rab4b/Rph3a/Scamp5/Sema4c/Septin6/Sh3gl2/Sh3glb1/Slc17a6/Slc6a17/Snapin/Stx12/Stx1b/Stx6/Stxbp5/Sv2c/Syn2/Syndig1/Syngr3/Syt1/Syt11/Syt2/Syt7/Tmem230/Trappc4/Trpm7/Vamp7/Vps33b/Vps45/Vti1a/Wfs1",109
"GO:0010008","GO:0010008","endosome membrane","115/3896","219/9913",4.25543892635571e-05,0.00045546494758651,0.000321957550349281,"Stx7/Washc2/Arhgap1/Coro1c/Chmp4b/Chmp2b/Snap91/Anxa6/Scamp1/Snx3/Ap3d1/Vti1b/Pikfyve/Snx2/Shc1/Tbc1d5/Mvb12a/Ehd3/Osbpl6/Uba1/Snx6/Appl1/Ncdn/Gripap1/Chmp3/Rac1/Zfyve16/Vps37a/Anxa2/Ehd4/Pacsin2/Snx1/Vac14/Snx12/Wdr91/Vps13a/Dagla/Rab21/Rab23/Igf2r/Arf6/Myo1b/Chmp5/Vps35/Ctsd/Vamp4/Rcc2/Clec16a/Ankfy1/Lamtor1/Abhd6/Acap2/Atg16l1/Atp13a2/Atp7a/Atp9a/Chmp1a/Chmp2a/Chmp7/Clip3/Dop1b/Gosr2/Lamtor3/Micall1/Nsg1/Pi4k2a/Pip4p1/Pip4p2/Pip5k1c/Pld3/Plekhm2/Rab11b/Rab27b/Rmc1/Scamp3/Scamp4/Scamp5/Slc38a9/Snf8/Snx10/Snx16/Snx17/Snx19/Snx4/Snx5/Stard3nl/Stx8/Syndig1/Tmem165/Tmem30a/Tpcn1/Tsg101/Ubap1/Ubxn6/Usp8/Vamp7/Vps25/Vps28/Vps33b/Vps36/Vps37c/Vps39/Vps41/Vps45/Vps4a/Vps4b/Vti1a/Washc1/Washc3/Washc4/Washc5/Wdr81/Zdhhc2/Zfyve27/Zfyve28",115
"GO:0030132","GO:0030132","clathrin coat of coated pit","15/3896","17/9913",4.41748268793595e-05,0.000465534714036327,0.000329075633433285,"Eps15l1/Synj1/Eps15/Snap91/Picalm/Tbc1d5/Ap2a1/Ap2b1/Cltc/Ap2a2/Ap2m1/Ap2s1/Clta/Cltb/Sgip1",15
"GO:1904949","GO:1904949","ATPase complex","48/3896","78/9913",5.57628340992433e-05,0.000570112557581816,0.000402999272359025,"Sf3b1/Ruvbl2/Gatad2b/Vcp/Chd4/Cfdp1/Mta2/Smarcc2/Actb/Mbd3/Arid1b/Mybbp1a/Dek/Mta1/Bicra/Mbd2/Smarca2/Smarce1/Baz2a/Anp32e/Ddx21/Smarca4/Smarca5/Ruvbl1/Arid2/Ep400/Actl6a/Arid1a/Bcl7b/Bicral/Brd9/Csnk2a1/Dmap1/Dpf2/Gatad2a/Hdac2/Ing3/Mta3/Nfrkb/Ptpa/Rbbp4/Rbbp7/Smarcb1/Smarcc1/Ss18l1/Uchl5/Vps4a/Vps4b",48
"GO:0005905","GO:0005905","clathrin-coated pit","39/3896","61/9913",8.31062899550046e-05,0.000801800121396875,0.000566773808440358,"Eps15l1/Cttn/Aak1/Synj1/Dnm1l/Eps15/Reps1/Snap91/Picalm/Tbc1d5/Numb/Sh3bp4/Inpp5f/Epn1/Ap2a1/Ap2b1/Itsn2/Cltc/Itsn1/Fcho2/Hspd1/Ap1s2/Ap2a2/Ap2m1/Ap2s1/App/Arrb2/Bmpr2/Clta/Cltb/Dgkd/Epn3/Fchsd2/Fnbp1/Hip1r/Necap1/Ocrl/Sgip1/Tnk2",39
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","29/3896","43/9913",0.000170784004340384,0.00146233803716454,0.00103369265784969,"Ppp3ca/Calm1/Ppp1cc/Ppp2r5c/Ppp1ca/Nck1/Ppp1r12a/Ppp4r3a/Ppp1r10/Ppp3cb/Ppp2r5a/Akap5/Cnep1r1/Ppp1cb/Ppp1r3a/Ppp1r3f/Ppp1r7/Ppp2r2a/Ppp2r5b/Ppp2r5e/Ppp3cc/Ppp3r1/Ppp4r1/Ppp4r2/Ppp4r3b/Ppp4r4/Ptpa/Shoc2/Tox4",29
"GO:1903293","GO:1903293","phosphatase complex","29/3896","43/9913",0.000170784004340384,0.00146233803716454,0.00103369265784969,"Ppp3ca/Calm1/Ppp1cc/Ppp2r5c/Ppp1ca/Nck1/Ppp1r12a/Ppp4r3a/Ppp1r10/Ppp3cb/Ppp2r5a/Akap5/Cnep1r1/Ppp1cb/Ppp1r3a/Ppp1r3f/Ppp1r7/Ppp2r2a/Ppp2r5b/Ppp2r5e/Ppp3cc/Ppp3r1/Ppp4r1/Ppp4r2/Ppp4r3b/Ppp4r4/Ptpa/Shoc2/Tox4",29
"GO:0032806","GO:0032806","carboxy-terminal domain protein kinase complex","16/3896","20/9913",0.00024605285202683,0.00200650242426641,0.00141834977358824,"Gtf2f2/Psmc5/Snw1/Brd4/Cdk9/Ccnk/Ccnt1/Ccnt2/Cdk12/Cdk13/Cdk7/Ercc3/Gtf2h1/Gtf2h3/Gtf2h5/Mnat1",16
"GO:0030027","GO:0030027","lamellipodium","85/3896","161/9913",0.000322856176833083,0.00254202851874324,0.00179690068170863,"Dbnl/Cttn/Coro1c/Enah/Wasl/Capzb/Arpin/Snap25/Flot1/Tubb3/Dpysl3/Flot2/Stmn2/Kcna2/Dgkz/Dbn1/Rufy3/Arhgef7/Ablim1/Pak1/Avil/Arpc5/Rac1/Cfl1/Actr2/Syne2/Nf2/Abi1/Coro1b/Cd44/Pik3ca/Phactr4/Arpc2/Actb/Dysf/Parva/Myo9b/Wasf2/Itsn1/Ppp1r9b/Carmil1/Inppl1/Ilk/Ctnnb1/Abi2/Abl2/Ablim3/Actr3/Amotl1/Apbb1/Apc/App/Arpc3/Baiap2/Bcar1/Carmil2/Carmil3/Ccdc88a/Cdc42bpa/Cdk5/Coro1a/Ctnna2/Evl/Fgd1/Fgd4/Itgb1bp1/Mcf2l/Myh10/Nckap1/Nme2/Parvb/Plekhg5/Ptk2b/Rdx/Scyl3/Spata13/Srgap2/Trpv2/Tsc1/Twf2/Vamp7/Vasp/Wasf1/Wasf3/Washc1",85
"GO:0070603","GO:0070603","SWI/SNF superfamily-type complex","44/3896","74/9913",0.000341875349668634,0.00263128780362938,0.00185999598873532,"Sf3b1/Ruvbl2/Gatad2b/Chd4/Cfdp1/Mta2/Smarcc2/Actb/Mbd3/Arid1b/Mybbp1a/Dek/Mta1/Bicra/Mbd2/Smarca2/Smarce1/Baz2a/Anp32e/Ddx21/Smarca4/Smarca5/Ruvbl1/Arid2/Ep400/Actl6a/Arid1a/Bcl7b/Bicral/Brd9/Csnk2a1/Dmap1/Dpf2/Gatad2a/Hdac2/Ing3/Mta3/Nfrkb/Rbbp4/Rbbp7/Smarcb1/Smarcc1/Ss18l1/Uchl5",44
"GO:0034708","GO:0034708","methyltransferase complex","46/3896","79/9913",0.000489504228625191,0.00364467822400278,0.00257633804539574,"Ruvbl2/Snrpd2/Snrpd3/Las1l/Rnmt/Hcfc1/Taf9/Prpf31/Paxip1/Snrpe/Erh/Hcfc2/Ruvbl1/Bod1/Bod1l/Cbll1/Chd8/Dpy30/Hdac2/Hdac9/Max/Mettl14/Mettl3/Mga/Ncoa6/Nsd1/Pagr1a/Pelp1/Prmt1/Prmt5/Rbbp4/Rbbp5/Rbbp7/Rbm15/Riok1/Rnf2/Setd1a/Snrpb/Snrpd1/Taf7/Tex10/Virma/Wdr4/Wdr5/Wdr77/Wtap",46
"GO:0030897","GO:0030897","HOPS complex","10/3896","11/9913",0.000617837326081178,0.0043630780243877,0.00308415811174544,"Aktip/Hook3/Hook1/Hook2/Stx17/Vps11/Vps18/Vps33a/Vps39/Vps41",10
"GO:0005667","GO:0005667","transcription regulator complex","134/3896","274/9913",0.000669808809925849,0.00468182688570619,0.00330947424882804,"Rbm14/Trim28/Bin1/Nono/Stat3/Gatad2b/Stat2/Sfpq/Sub1/Nrbf2/Hnrnpab/Hnrnpu/Coro2a/Ywhab/Chd4/Stat6/Wwox/Hdgf/Anxa2/Lpin1/Gtf2f2/Gtf2a1/Mta2/Med15/Nfat5/Psmc5/S100a10/Cbx3/Taf9/Hivep2/Ncor2/Mbd3/Eya3/Dr1/Adnp/Gemin5/Ctbp1/Ncor1/Hdac4/Gtf2b/Stat1/Ncoa2/Mta1/Mbd2/Taf9b/Hmga1/Tcea1/Med1/Gtf3c5/Hmgb1/Arid2/Ctnnb1/Ascc1/Ascc3/Atf2/Atf7/Atf7ip/Brf1/Carm1/Cbfb/Cdk7/Cebpz/Cops5/Creb1/Crebbp/Csnk2a1/Ctnnbip1/Dcp1a/Ddx20/Drap1/Elob/Eny2/Ercc3/Foxo3/Gatad2a/Gps2/Gtf2e1/Gtf2e2/Gtf2h1/Gtf2h3/Gtf2h5/Hdac2/Hdac3/Hdac5/Hdac9/Hipk2/Hltf/Ldb1/Ldb2/Max/Med17/Med27/Med28/Med29/Med4/Med6/Med8/Med9/Mef2a/Mga/Mnat1/Mta3/Naa15/Ncoa1/Ncoa6/Parp1/Pbx2/Pdlim1/Pus1/Rbbp4/Rbbp7/Rela/Sin3a/Six4/Smad2/Smad9/Snf8/Sra1/Ssbp3/Taf12/Taf3/Taf4b/Taf7/Taf8/Tbl1x/Tfcp2/Tfdp1/Tfe3/Thra/Tle1/Tle5/Trip4/Xrcc6/Zfhx3",134
"GO:0101031","GO:0101031","chaperone complex","22/3896","32/9913",0.000701940604613862,0.00485686175919692,0.00343320231921719,"Bag3/Cct8/Hspa8/Stip1/Ruvbl2/Tcp1/Cct6a/Ptges3/Hsp90ab1/Cct2/Cdc37/Rpap3/Cct5/Cct3/Cct7/Bag2/Ruvbl1/Hsf1/Hspb8/Spag1/Stub1/Tsc1",22
"GO:0071782","GO:0071782","endoplasmic reticulum tubular network","17/3896","23/9913",0.000798455004031415,0.00525905459386076,0.00371750305520699,"Lnpk/Rtn4/Emd/Reep5/Atl1/C2cd2l/Kpnb1/Stim1/Asph/Osbpl8/Rab10/Rab18/Rab3gap1/Reep1/Reep2/Spast/Zfyve27",17
"GO:0030496","GO:0030496","midbody","62/3896","116/9913",0.00132337225014329,0.00824099992134685,0.00582537067048721,"Birc6/Nudc/Ran/Chmp4b/Chmp2b/Cyld/Mical1/Ist1/Crmp1/Sirt2/Nup62/Mical3/Pik3c3/Hnrnpu/Gdi1/Chmp3/Eml4/Anxa2/Safb/Gnai2/Cenpv/Ctdp1/Mtcl1/Arl3/Arf6/Celf2/Chmp5/Champ1/Erh/Rcc2/Rack1/Cdc42/Abraxas2/Anxa11/Arl2bp/Arl8a/Chmp1a/Chmp2a/Chmp7/Cpeb3/Dtnbp1/Katnb1/Keap1/Kif3b/Klhl9/Lap3/Lyrm1/Mapre3/Myh10/Nat10/Pdcd6ip/Pin1/Sh3glb1/Spast/Trappc14/Txndc9/Usp8/Uvrag/Vps4a/Vps4b/Wiz/Zfyve19",62
"GO:0120111","GO:0120111","neuron projection cytoplasm","25/3896","39/9913",0.0014792400009879,0.0089670743422718,0.00633861574713028,"Map2/Hnrnpa2b1/Abhd12/Rangap1/Dync1i1/Ckap5/Canx/Zc3h14/Abhd13/Baiap2/Camk2a/Cdkl5/Dlg4/Dynll1/Fmr1/Gria2/Hip1r/Htt/Kif3a/Map2k1/Map2k4/Mapk1/Ranbp1/Sod1/Wls",25
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","29/3896","47/9913",0.00153416175814654,0.00921842810816124,0.00651629186285697,"Cttn/Snap25/Kcna2/Calm1/Kcnab2/Akap9/Cntnap2/Dpp10/Hcn1/Hcn3/Hcn4/Kcna1/Kcna6/Kcnb1/Kcnb2/Kcnc1/Kcnc3/Kcnc4/Kcnd1/Kcnd3/Kcng3/Kcnh2/Kcnma1/Kcnq2/Kcnq4/Kcnq5/Kcns1/Slc5a3/Sumo1",29
"GO:1990124","GO:1990124","messenger ribonucleoprotein complex","12/3896","15/9913",0.00159672959603599,0.00934837413063805,0.00660814767590242,"Hspa8/Hnrnpa3/Pabpc1/Cpeb2/Stau1/Stau2/Cpeb4/Cpeb1/Cpeb3/Fmr1/Lsm14a/Ybx1",12
