"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070201","GO:0070201","regulation of establishment of protein localization","202/3868","400/9821",2.76186582579799e-06,0.000125664895073809,0.000109250537375056,"Tardbp/Dmtn/Mapt/Dnm1l/Ppp3ca/Madd/Ran/Bag3/Rab11fip5/Snap91/Cct8/Trim28/Ppid/Ptpn23/Scfd1/Myo18a/Emd/Bcap31/Picalm/Ank3/Cd2ap/Ndufaf2/Gsk3b/Snap25/Park7/Snx3/Vsnl1/Tcp1/Cct6a/Nup62/Hsp90ab1/Rufy3/Rangap1/Cnst/Pik3c3/Exoc4/Cct2/C2cd2l/Cct5/Tpr/Anxa5/Arhgap44/Oga/Gripap1/Cpt1a/Gopc/Gdi1/Pak1/Lcp1/Prkcd/Csk/Vamp2/Pcm1/Acsl4/Cct3/Rac1/Hnrnpm/Cct7/Ptpn11/Pfkm/Hdac6/Bcas3/Akap1/Golph3/Nup54/Coro2b/Dkc1/Snx12/Nf1/Hcfc1/Aacs/Arpc2/Glul/Prkcq/Sec24a/Kif5b/Ufm1/Mtcl1/Gapvd1/Ywhae/Rptor/Rab23/Stom/Arf6/Chp1/Glud1/Mavs/Rbm22/Ppp3cb/Pfkl/Vps35/Ctsd/Vamp4/Hadh/Slc16a1/Rack1/Cdc42/Cask/Fgg/Abat/Acsl3/Actr3/Akap5/Akt2/Anp32b/Apbb1/App/Arf1/Asph/Atp13a2/Atp2c1/Bad/Bnip3l/Brsk2/C2cd5/Cabp1/Cacnb3/Camk4/Cd200/Cdk16/Cdk5/Cep131/Chchd4/Dmap1/Dnaja1/Dnajc1/Dynll1/Eipr1/Ensa/Eny2/Epb41l5/Ergic3/Exoc1/Frmd4a/Gcc2/Golph3l/Gsk3a/Hdac3/Hmgcr/Ica1/Ice1/Irs2/Isl1/Itgb1bp1/Jagn1/Kcnb1/Kif3a/Lyplal1/Mapk1/Mapk14/Mff/Myh10/Myt1/Ncoa6/Ndel1/Nolc1/Nucb1/Osbp/Oxct1/Parl/Pcnt/Pdcd5/Pde1c/Pde3b/Pde4c/Pfkfb2/Pick1/Pla2g6/Ppm1a/Prkaa1/Prkaca/Prkce/Prkd1/Psen1/Psmd9/Ptpn1/Rap1gds1/Rhbdd3/Ripor1/Sar1a/Sar1b/Sh3glb1/Stxbp4/Stxbp5/Stxbp5l/Sumo1/Svip/Sybu/Syt4/Syt7/Tmem30a/Tsg101/Ttn/Ube2j1/Vamp7/Vps28/Wipf1/Wls/Wrap53/Wwp2/Zdhhc2/Zpr1",202
"GO:0031047","GO:0031047","gene silencing by RNA","51/3868","78/9821",2.83711673292818e-06,0.000127966299945204,0.000111251332575417,"Ddx5/Ppp3ca/Ddx3x/Stat3/Pabpc1/Hnrnpa2b1/Dhx9/Tnrc6b/Fxr1/Tsnax/Prkra/Mecp2/Ncor2/Elavl1/Cnot3/Cnot2/Eif4enif1/Ncor1/Cnot8/Tnrc6a/Ncbp3/Ddx17/Adar/Ago3/Cnot1/Cnot10/Cnot11/Dgcr8/Dicer1/Eif4e2/Eif6/Fmr1/Helz/Map2k1/Map2k2/Mettl3/Ncbp2/Nfkb1/Nup155/Pum1/Pum2/Rbm3/Srrt/Tarbp2/Tdrkh/Tial1/Tnrc6c/Tsn/Tut4/Tut7/Znfx1",51
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","165/3868","318/9821",2.99137342170047e-06,0.000133760809813451,0.000116288963144871,"Dmtn/Map1a/Washc2/Dbnl/Mapt/Cttn/Fermt2/Sptbn1/Prune1/Add2/Akap13/Map1b/Wasl/Dctn1/Bin1/Add1/Capzb/Arpin/Hspa8/Camsap3/Arfip2/Clasp2/Map2/Camsap2/Arfgef1/Stmn2/Arpc1b/Dbn1/Tmod1/Clasp1/Snx9/Mapre1/Ckap5/Camsap1/Baiap2l1/Arhgef7/Arhgap35/Pfdn6/Arhgef18/Pfdn2/Vbp1/Tmod2/Twf1/Pak1/Prkcd/Avil/Arl2/Synpo/Rock2/Arpc5/Rac1/Eml4/Cracd/Cfl1/Rictor/Naa80/Tpm1/Hdac6/Nf2/Rps3/Nck1/Coro1b/Stmn1/Coro2b/Pik3ca/Cdkn1b/Tubb4a/Arap1/Svil/Snca/S100a10/Arpc2/Prkcq/Mecp2/Wdr1/Akap9/Dysf/Arf6/Ppm1e/Wasf2/Tbcd/Cdc42/Carmil1/Abi2/Actr3/Apc/App/Arf1/Arhgap28/Arhgef10l/Arpc3/Arpc4/Arpc5l/Baiap2/Bbs4/Braf/Capn1/Capza1/Carmil2/Carmil3/Ccdc88a/Cdk5rap2/Cfl2/Clip1/Clip3/Coro1a/Ctnna2/Cyfip2/Drg1/Dstn/Evl/Fchsd1/Fchsd2/Fgf13/Fhod3/Fkbp4/Flii/Fmn1/Gas2l1/Gda/Hdac2/Hdgfl3/Hip1r/Inpp5j/Itgb1bp1/Katnb1/Map1s/Map3k1/Mapre3/Mfn2/Mphosph8/Mtor/Mtpn/Mtss1/Myadm/Nckap1/Pak3/Pde4dip/Pfdn1/Pfdn5/Pfn2/Pick1/Prkce/Psen1/Ptk2b/Rdx/Rgcc/Shank1/Slain2/Specc1l/Sptb/Ssh2/Tmsb4x/Togaram1/Tsc1/Ttbk2/Twf2/Vasp/Wasf1/Wasf3/Washc1/Washc3/Washc4/Washc5/Wdr47",165
"GO:0051170","GO:0051170","import into nucleus","77/3868","130/9821",3.2932312187137e-06,0.000145999917362974,0.000126929397579573,"Tardbp/Ddx5/Ppp3ca/Ran/Bag3/Trim28/Ipo7/Kpna3/Nup214/Hspa8/Stat3/Nup62/Hsp90ab1/Tpr/Appl1/Prkcd/Sqstm1/Nup50/Cfl1/Nup98/Akap1/Kpnb1/Nup93/Nup54/Phb2/Ranbp2/Nf1/Pom121/Prkcq/Ufm1/Elavl1/Eif4enif1/Rab23/Ipo9/Chp1/Mavs/Rbm22/Lmna/Pml/Med1/Adar/Agap3/Akap5/Akt1/Atf2/Cabp1/Dmap1/Hdac3/Htatip2/Ipo11/Kpna1/Kpna6/Mapk1/Mapk14/Nolc1/Nup107/Nup133/Nup155/Nup188/Nup35/Nup85/Nup88/Nxt2/Phip/Pom121l2/Ppp3r1/Prkag1/Prkd1/Psen1/Pttg1ip/Rab18/Ranbp6/Snupn/Sumo1/Tnpo2/Tsc2/Zpr1",77
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","44/3868","65/9821",3.40973984557601e-06,0.000149884072703413,0.000130306204268043,"Ddx5/Sfpq/Dhx9/Hnrnpl/Thrap3/Hnrnpu/Rbm17/Puf60/Fxr1/Rbm25/Hnrnpa1/Strap/Rbm10/Hnrnpm/Fxr2/Mbnl1/Khdrbs1/Celf2/Rbmx/Rbfox3/Celf1/Raver1/Ddx17/Srsf2/Cdk13/Celf4/Celf6/Fmr1/Khdrbs2/Khdrbs3/Magoh/Ncbp2/Rbfox1/Rbm11/Rbm15/Rbm5/Rnps1/Scnm1/Sfswap/Slu7/Srsf9/Tra2b/Wtap/Ythdc1",44
"GO:0031123","GO:0031123","RNA 3'-end processing","58/3868","92/9821",3.49524789781341e-06,0.000152351687781161,0.000132451499285561,"Fip1l1/Cpsf7/Nudt21/Ssb/Dkc1/Exosc10/Exosc5/Cstf2/Snrpa/Nelfe/Wdr33/Rprd2/Pabpn1/Rps21/Exosc8/Ints12/Fbl/Polr2d/Papola/Toe1/Cpsf6/Zc3h14/Dhx36/Cdk9/Cdc73/App/Ccnt1/Cpeb1/Cpeb3/Cpsf1/Cpsf2/Cpsf3/Cpsf4/Cstf3/Ctr9/Elac1/Elac2/Eri3/Exosc9/Fbll1/Hsf1/Ints1/Ints6/Ints7/Ints9/Larp7/Lsm11/Ncbp2/Paf1/Pnpt1/Rnf20/Scaf8/Sympk/Trnt1/Tut4/Tut7/Virma/Ythdc1",58
"GO:0033120","GO:0033120","positive regulation of RNA splicing","29/3868","38/9821",3.91868950917518e-06,0.000169385354034097,0.000147260226818478,"Hnrnpk/Ncl/Hspa8/Thrap3/Habp4/Nup98/Polr2a/U2af2/Snw1/Rbmx/Dazap1/Rbm22/Snrnp70/Celf4/Cirbp/Eif4a3/Hnrnpll/Khdrbs3/Obi1/Prmt5/Prpf19/Rbm3/Rbmxl1/Slc38a2/Smn1/Srsf5/Tra2b/Wdr77/Zpr1",29
"GO:0010639","GO:0010639","negative regulation of organelle organization","144/3868","273/9821",3.99757168619244e-06,0.000170687997770462,0.000148392719135624,"Dmtn/Map1a/Mapt/Sec22b/Dnm1l/Sptbn1/Dync1li1/Chmp4b/Add2/Map1b/Scfd1/Tigar/Add1/Capzb/Slc25a5/Arpin/Camsap3/Clasp2/Map2/Npm1/Camsap2/Tom1l2/Arfgef1/Stmn2/Smcr8/Dbn1/Tmod1/Clasp1/Trim9/Mapre1/Hnrnpu/Map4/Camsap1/Slc25a4/Arhgef7/Tpr/Arhgef18/Tmod2/Twf1/Prkcd/Avil/Atrx/Eml4/Cracd/Cfl1/Tpm1/Hdac6/Coro1b/Stmn1/Coro2b/Exosc10/Pik3ca/Tubb4a/Arap1/Svil/Snca/Arpc2/Dysf/Wapl/Huwe1/Mdm1/Wasf2/Mtm1/Tbcd/Lmna/Clec16a/Pml/Carmil1/Smarca5/Akt1/Ankrd27/Apc/Arhgap28/Arrb2/Bbs4/Bcl2l2/Becn1/Bnip3/Capn1/Capza1/Carmil2/Ccp110/Cdk5rap2/Cep97/Clip3/Coro1a/Ctnna2/Dcp2/Ercc1/Evl/Fgf13/Fhod3/Fkbp4/Flii/Gas2l1/Gclc/Gdi2/Ghitm/Gnl3l/Gpx1/Hdgfl3/Hip1r/Inpp5j/Katnb1/Mad1l1/Map3k1/Mfn2/Mnat1/Mphosph8/Mtpn/Myadm/Naa10/Nat10/Nbn/Pam16/Parl/Parp1/Pfn2/Phf23/Pick1/Prrt2/Rdx/Rps6ka2/Shank1/Smg6/Specc1l/Sptb/Ssh2/Syt4/Tbc1d30/Tbc1d4/Ten1/Tmsb4x/Tom1l1/Triap1/Ttbk2/Twf2/Usp30/Vat1/Wdr47/Xrcc1/Xrcc4/Zw10/Zwint",144
"GO:0051493","GO:0051493","regulation of cytoskeleton organization","211/3868","422/9821",4.01463962367386e-06,0.000170687997770462,0.000148392719135624,"Map6/Dmtn/Map1a/Washc2/Dbnl/Mapt/Cttn/Fermt2/Sptbn1/Prune1/Chmp4b/Chmp2b/Add2/Akap13/Map1b/Wasl/Dctn1/Bin1/Arhgdia/Cd2ap/Gsk3b/Add1/Cyld/Capzb/Arpin/Camsap3/Arfip2/Clasp2/Map2/Npm1/Camsap2/Arfgef1/Stmn2/Arpc1b/Arhgap17/Dbn1/Tmod1/Nup62/Clasp1/Snx9/Mapk3/Hsph1/Mapre1/Hnrnpu/Ckap5/Camsap1/Baiap2l1/Arhgef7/Tpr/Arhgap35/Arhgef18/Arhgap44/Pfdn2/Trim36/Tmod2/Twf1/Dync1h1/Pak1/Bicd1/Prkcd/Avil/Tppp/Arl2/Synpo/Rock2/Arpc5/Rac1/Eml4/Cracd/Cfl1/Rictor/Naa80/Tpm1/Hdac6/Nf2/Rps3/Bcas3/Nck1/Coro1b/Stmn1/Coro2b/Pik3ca/Cdkn1b/Tubb4a/Arap1/Svil/Snca/S100a10/Stau2/Arpc2/Prkcq/Mecp2/Wdr1/Akap9/Dysf/Arf6/Ppm1e/Mdm1/Cltc/Wasf2/Chmp5/Tbcd/Mapre2/Cdc42/Carmil1/Ilk/Abi2/Actr3/Apc/Arf1/Arhgap28/Arhgef10l/Arpc3/Arpc4/Arpc5l/Baiap2/Bbs4/Bicd2/Braf/Capn1/Capn2/Capza1/Carmil2/Carmil3/Ccdc88a/Ccsap/Cdk5rap2/Cep97/Cfl2/Chmp1a/Chmp2a/Chmp7/Clip1/Clip3/Coro1a/Crk/Ctnna2/Cyfip2/Diaph1/Drg1/Dstn/Evl/Fchsd1/Fchsd2/Fgf13/Fhod3/Fkbp4/Flii/Fmn1/Fsd1/Gas2l1/Gda/Hdac2/Hdgfl3/Hip1r/Inpp5j/Itgb1bp1/Katnb1/Map1s/Map3k1/Map9/Mapk1/Mapre3/Mark2/Mfn2/Mpdz/Mphosph8/Mtor/Mtpn/Mtss1/Myadm/Mycbp2/Nckap1/Ntrk3/Pafah1b1/Pak3/Patj/Pde4dip/Pdgfrb/Pfn2/Pick1/Prkaa1/Prkce/Ptk2b/Rae1/Rdx/Rgcc/Senp6/Shank1/Slain2/Specc1l/Spryd4/Sptb/Ssh2/Stmn3/Syde1/Taok2/Tmsb4x/Togaram1/Tsc1/Ttbk2/Twf2/Vasp/Vps4b/Wasf1/Wasf3/Washc1/Washc3/Washc4/Washc5/Wdr47",211
"GO:0008089","GO:0008089","anterograde axonal transport","34/3868","47/9821",4.53936715801421e-06,0.000191428434541624,0.000166424038553127,"Nefl/Map1a/Madd/Ap3s1/Ap3b2/Ap3s2/Ap3d1/Dlg2/Map2/Borcs5/Kif5a/Hspb1/Kif1a/Mecp2/Kif5b/Rab21/Agtpbp1/Ap3m1/Arl8a/Bloc1s1/Bloc1s5/Dtnbp1/Fmr1/Kif1b/Kif3a/Kif5c/Mapk8ip3/Rab27b/Snapin/Sod1/Spast/Sybu/Trak1/Trim46",34
"GO:0007018","GO:0007018","microtubule-based movement","133/3868","250/9821",5.21421837965001e-06,0.000218114118832618,0.000189624036828698,"Map6/Nefl/Map1a/Mapt/Dync1li2/Madd/Dync1li1/Ap3s1/Klc1/Ap3b2/Map1b/Dync1i2/Ap3s2/Pex14/Igbp1/Hspa8/Camsap3/Nefm/Ktn1/Ap3d1/Dlg2/Klc2/Map2/Atp2b4/Lztfl1/Flot2/Borcs5/Kif21a/Sfpq/Pura/Dync1i1/Hnrnpu/Map4/Actr10/Nefh/Kif5a/Anxa5/Uchl1/Sun1/Hspb1/Dync1h1/Bicd1/Pcm1/Kif1a/Copg2/Actr2/Syne2/Hdac6/Kpnb1/Borcs6/Stau1/Vps13a/Stau2/Mecp2/Septin4/Kif5b/Arl3/Rab21/Copg1/Cdc42/Actr3/Agtpbp1/Ap3m1/App/Arhgap21/Arl8a/Armcx3/Bbs4/Bicd2/Bloc1s1/Bloc1s5/Borcs7/Celsr2/Cep131/Cfap20/Cfap54/Clip3/Dnaaf4/Dnaja1/Dtnbp1/Dync2i1/Dynll1/Dynlrb1/Fbxw11/Fmr1/Hsbp1/Htt/Ift122/Ift140/Ift20/Ift22/Ift43/Ift46/Ift52/Ift57/Inpp5b/Katnip/Kif16b/Kif1b/Kif2a/Kif3a/Kif3b/Kif5c/Kifap3/Map2k1/Mapk8ip3/Myo5a/Ndel1/Ofd1/Pafah1b1/Rab27b/Rabl2/Rasgrp1/Rhot1/Rhot2/Ropn1l/Rpgr/Snapin/Sod1/Sord/Spast/Ssx2ip/Stk11/Sybu/Tmf1/Trak1/Trim46/Ttc12/Ttll1/Vamp7/Wasf1/Wdr35/Yif1b",133
"GO:0006900","GO:0006900","vesicle budding from membrane","42/3868","62/9821",5.52241924667436e-06,0.000229158309059999,0.000199225634128446,"Dnm3/Ap3s1/Chmp4b/Vapb/Snap91/Ap3b2/Myo18a/Wasl/Picalm/Ap3s2/Dnm1/Vapa/Arfgap2/Snx3/Ap3d1/Trappc12/Fnbp1l/Sec16a/Sec31a/Trappc9/Preb/Golph3/S100a10/Sec24a/Chmp5/Ap1s2/Ap2m1/Arf1/Arfgap3/Chmp7/Cul3/Golph3l/Mia3/Sar1a/Sar1b/Tbc1d20/Trappc10/Trappc2l/Trappc3/Trappc4/Trappc6b/Vps4a",42
"GO:0048813","GO:0048813","dendrite morphogenesis","86/3868","150/9821",5.72209048539223e-06,0.000235559391648647,0.000204790606845617,"Map6/Dbnl/Dnm1l/Dnm3/Ppp3ca/Numbl/Mink1/Wasl/Afdn/Picalm/Dclk1/Gsk3b/Dbn1/Nedd4/Numb/Arhgap44/Rock2/Rac1/Cfl1/Itgb1/Kif1a/Actr2/Hdac6/Abi1/Adgrb3/Caprin1/Elavl4/Cux1/Stau2/Rab21/Dvl1/Pdlim5/Farp1/Cdc42/Dhx36/Cask/Ilk/Abi2/Abl2/Actr3/Akap5/Ankrd27/Atp7a/Baiap2/Cacna1a/Camk2a/Camk2b/Caprin2/Cdk5/Cdkl5/Celsr2/Cntnap2/Ctnna2/Dcx/Dip2a/Dlg4/Dtnbp1/Gorasp1/Grip1/Hecw1/Kalrn/Kndc1/Mef2a/Mfn2/Nedd4l/Pafah1b1/Pak3/Phactr1/Pias2/Ppfia2/Pten/Rapgef2/Sarm1/Sema4d/Sh3glb1/Shank1/Ss18l1/Stk11/Sult4a1/Tanc2/Taok2/Tmem106b/Tnik/Trak1/Ube3a/Vamp7",86
"GO:0010638","GO:0010638","positive regulation of organelle organization","196/3868","390/9821",5.81488874163235e-06,0.000236805153909947,0.000205873647550092,"Mapt/Cttn/Synj1/Dnm1l/Fermt2/Rab3gap2/Lnpk/Asap1/Cct8/Trim28/Map1b/Lrsam1/Wasl/Ank1/Dctn1/Bin1/Gsk3b/Ddhd1/Slc25a5/Nek7/Stmn2/Hnrnpd/Ruvbl2/Tcp1/Smcr8/Cct6a/Hnrnpa2b1/Eif4g3/Sirt2/Nup62/Sfpq/Snx9/Mapk3/G3bp1/Mapre1/Cct2/Ckap5/Slc25a4/Baiap2l1/Surf4/Cct5/Tpr/Arhgap35/Wdr45/Pfdn2/Dync1h1/Pak1/Lcp1/Arl2/Synpo/Atrx/Rock2/Cct3/Rac1/G3bp2/Cct7/Cracd/Cfl1/Rictor/Pip4k2b/Tpm1/Nf2/Rps3/Pebp1/Bcas3/Nck1/Dkc1/Cdkn1b/Snca/S100a10/Arpc2/Prkcq/Mecp2/Kif5b/Wdr1/Akap9/Cnot2/Ppp1r10/Arf6/Fen1/Ppm1e/Fbxo4/Wasf2/Crocc/Hmbox1/Vps35/Clec16a/Pml/Vdac1/Cdc42/Carmil1/Dhx36/Xrcc5/Ruvbl1/Ctnnb1/Abi2/Actl6a/Actr3/Akt2/Apc/Arhgef10l/Atf7ip/Atg2a/Atr/Bad/Baiap2/Bax/Bbs4/Becn1/Bnip3/Braf/C2cd5/Camk2b/Carmil2/Ccdc88a/Ccp110/Cdc16/Cdk5rap2/Cers1/Cfl2/Clip1/Cnot1/Cul3/Ddhd2/Drg1/Dstn/Dynll1/Ercc1/Evl/Fbxo7/Fchsd1/Fchsd2/Fmn1/Gda/Gsk3a/Hip1r/Htt/Itgb1bp1/Katnb1/Mad1l1/Map2k7/Map3k1/Map3k4/Mapk1/Mapk9/Marchf5/Mff/Mphosph8/Mtor/Mtss1/Nbn/Nckap1/Nfrkb/Ntrk3/Osbp/Pan3/Pdcd5/Pdcd6ip/Pde4dip/Pdgfrb/Pfn2/Phip/Pip4k2a/Pip4k2c/Pla2g6/Plcb1/Prkce/Prrt2/Ptk2b/Rab3gap1/Rala/Ralbp1/Rgcc/Sdcbp/Setdb1/Setdb2/Sh3glb1/Sin3a/Slain2/Snx4/Snx7/Stx18/Syt1/Syt2/Syt7/Tapt1/Tasor/Togaram1/Tsc1/Ttbk2/Uchl5/Vasp/Vps4b/Wasf1/Wasf3/Wdr35",196
"GO:0051261","GO:0051261","protein depolymerization","64/3868","105/9821",5.843659090124e-06,0.000236805153909947,0.000205873647550092,"Dmtn/Map1a/Synj1/Sptbn1/Add2/Map1b/Dnajc6/Gak/Add1/Capzb/Hspa8/Camsap3/Mical1/Clasp2/Map2/Camsap2/Stmn2/Tmod1/Clasp1/Mical3/Camsap1/Tmod2/Twf1/Avil/Eml4/Cracd/Cfl1/Tpm1/Hdac6/Stmn1/Pik3ca/Svil/Arpc2/Wdr1/Dysf/Carmil1/Apc/Asph/Capza1/Carmil2/Ccsap/Cfl2/Dstn/Evl/Fgf13/Flii/Gas2l1/Hdgfl3/Katnb1/Map1s/Mphosph8/Mtpn/Nckap5l/Rdx/Sh3gl2/Smn1/Specc1l/Sptb/Stmn3/Ttbk2/Twf2/Vps4a/Vps4b/Wdr47",64
"GO:0034063","GO:0034063","stress granule assembly","21/3868","25/9821",5.96884188387718e-06,0.00024000296784241,0.000208653762795021,"Atxn2l/Ubap2l/Ddx3x/Csde1/Prrc2c/Ddx6/G3bp1/Atxn2/Ythdf1/Dync1h1/Bicd1/G3bp2/Ythdf3/Rps23/Cirbp/Eif2s1/Lsm14a/Ogfod1/Prkaa1/Pum2/Ythdf2",21
"GO:0032388","GO:0032388","positive regulation of intracellular transport","83/3868","144/9821",6.24654509675323e-06,0.000249237149360454,0.000216681774854177,"Tardbp/Ran/Bag3/Trim28/Ptpn23/Emd/Bcap31/Ank3/Gsk3b/Map2/Borcs5/Nedd4/Hsp90ab1/Rufy3/Dhx9/Tpr/Dync1h1/Pak1/Prkcd/Vamp2/Pcm1/Anxa2/Bcas3/Arpc2/Prkcq/Khdrbs1/Mecp2/Kif5b/Mtcl1/Rab21/Ywhae/Stom/Mavs/Rbm22/Cpsf6/Cdc42/Actr3/Akap5/Akt2/Anp32b/Arf1/Asph/C2cd5/Cacnb3/Camk4/Cdk5/Cep131/Dmap1/Eipr1/Ergic3/Gsk3a/Hdac3/Ice1/Itgb1bp1/Kcnb1/Kif3a/Mapk1/Mapk14/Mff/Mtmr2/Pcnt/Pdcd5/Pgap1/Ppm1a/Prkaa1/Prkaca/Prkd1/Psen1/Rdx/Ripor1/Sar1a/Sar1b/Scp2/Sh3glb1/Stk11/Stx18/Tbc1d20/Tmem30a/Trim46/Vps11/Wipf1/Zdhhc2/Zpr1",83
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","24/3868","30/9821",6.52658769367981e-06,0.000258422979901658,0.000224667751544591,"Upf1/Pym1/Gspt1/Pabpc1/Hnrnpab/Syncrip/Etf1/Exosc10/Ctif/Eif3e/Casc3/Dcp1a/Dcp1b/Dcp2/Eif4a3/Gspt2/Magoh/Ncbp2/Rnps1/Smg6/Smg7/Smg8/Smg9/Upf2",24
"GO:0060998","GO:0060998","regulation of dendritic spine development","45/3868","68/9821",6.72267481927175e-06,0.000264170562784565,0.00022966458473493,"Hnrnpk/Dbnl/Dnm1l/Dnm3/Asap1/Palm/Afdn/Dbn1/Rac1/Cfl1/Kif1a/Actr2/Caprin1/Stau2/Mecp2/Nr3c1/Dlg5/Arf6/Itsn1/Dhx36/Cask/Actr3/Arf1/Baiap2/Camk2b/Caprin2/Cdkl5/Cpeb3/Crebbp/Dtnbp1/Fmr1/Hdac2/Kalrn/Mfn2/Mtor/Ngfr/Pafah1b1/Pak3/Ppfia2/Psen1/Pten/Shank1/Tanc2/Tsc2/Ube3a",45
"GO:0032272","GO:0032272","negative regulation of protein polymerization","46/3868","70/9821",7.07930576755678e-06,0.000276092924934715,0.000240029647077272,"Dmtn/Sptbn1/Add2/Add1/Capzb/Map2/Arfgef1/Stmn2/Tmod1/Mapre1/Arhgef7/Tmod2/Twf1/Prkcd/Avil/Cracd/Cfl1/Tpm1/Stmn1/Tubb4a/Svil/Snca/Arpc2/Tbcd/Vdac2/Carmil1/Bbs4/Capn1/Capza1/Carmil2/Clip3/Evl/Fhod3/Fkbp4/Flii/Hip1r/Inpp5j/Mphosph8/Mtpn/Myadm/Pfn2/Rdx/Sptb/Ssh2/Tmsb4x/Twf2",46
"GO:0048489","GO:0048489","synaptic vesicle transport","32/3868","44/9821",7.22715952740471e-06,0.000279755794542151,0.000243214072391216,"Synj1/Dnm3/Madd/Ap3s1/Snap91/Ap3b2/Picalm/Ap3s2/Dnm1/Ap3d1/Map2/Borcs5/Dpysl2/Kif5a/Snca/Kif5b/Ctnnb1/Ap1s2/Ap3m1/Arf1/Bloc1s1/Bloc1s5/Cdk5/Dtnbp1/Kif5c/Lin7a/Rab3a/Rab3gap1/Snapin/Syt4/Tmem230/Trim46",32
"GO:1900363","GO:1900363","regulation of mRNA polyadenylation","15/3868","16/9821",8.46036150044537e-06,0.000325065889650446,0.000282605759593824,"Cpsf7/Nudt21/Snrpa/Nelfe/Cpsf6/Zc3h14/Cdk9/Ccnt1/Cpeb1/Cpeb3/Ctr9/Hsf1/Rnf20/Virma/Ythdc1",15
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","60/3868","98/9821",9.29918879025545e-06,0.000354668325404816,0.000308341523045312,"Map1a/Mapt/Prune1/Map1b/Tppp3/Dctn1/Camsap3/Clasp2/Map2/Camsap2/Stmn2/Clasp1/Mapre1/Ckap5/Camsap1/Arhgef7/Pak1/Tppp/Arl2/Rac1/Eml4/Hdac6/Rps3/Stmn1/Cdkn1b/Tubb4a/Snca/Mecp2/Akap9/Dysf/Tbcd/Mapre2/Apc/Ccsap/Cdk5rap2/Clip1/Clip3/Csnk1d/Drg1/Fgf13/Fkbp4/Gas2l1/Gda/Hdgfl3/Inpp5j/Katnb1/Map1s/Mapre3/Nckap5l/Ndel1/Pde4dip/Slain2/Smn1/Specc1l/Stmn3/Togaram1/Ttbk2/Tubgcp2/Tubgcp3/Wdr47",60
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","124/3868","233/9821",1.05346036682625e-05,0.000398853935965529,0.000346755605953411,"Tardbp/Dnm1l/Ran/Bag3/Cct8/Trim28/Ppid/Ptpn23/Myo18a/Emd/Bcap31/Ank3/Cd2ap/Gsk3b/Vsnl1/Tcp1/Cct6a/Hsp90ab1/Rufy3/Cnst/Cct2/C2cd2l/Cct5/Tpr/Oga/Pak1/Prkcd/Vamp2/Pcm1/Acsl4/Cct3/Rac1/Hnrnpm/Cct7/Pfkm/Bcas3/Golph3/Coro2b/Dkc1/Hcfc1/Aacs/Arpc2/Glul/Prkcq/Sec24a/Kif5b/Mtcl1/Ywhae/Stom/Arf6/Chp1/Glud1/Mavs/Rbm22/Ppp3cb/Vps35/Rack1/Cdc42/Cask/Fgg/Abat/Acsl3/Actr3/Akap5/Akt2/Anp32b/Apbb1/App/Arf1/Asph/Atp13a2/Atp2c1/Bad/C2cd5/Cacnb3/Camk4/Cdk5/Cep131/Dmap1/Dynll1/Ergic3/Exoc1/Frmd4a/Golph3l/Gsk3a/Hdac3/Ice1/Irs2/Isl1/Itgb1bp1/Kcnb1/Kif3a/Mapk1/Mapk14/Mff/Myh10/Ncoa6/Osbp/Oxct1/Pcnt/Pdcd5/Pfkfb2/Pla2g6/Ppm1a/Prkaa1/Prkaca/Prkce/Prkd1/Psen1/Psmd9/Ripor1/Sar1a/Sar1b/Sh3glb1/Sybu/Tmem30a/Tsg101/Ttn/Vps28/Wipf1/Wls/Wrap53/Zdhhc2/Zpr1",124
