"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022406","GO:0022406","membrane docking","18/630","76/9821",9.91782216204356e-07,8.94557444722024e-05,7.95652227426862e-05,"Ncam1/Rab3c/Septin5/Esyt1/Esyt2/Exoc4/Snap29/Rab15/Cav2/Chp1/Exoc3/Pacs2/Pdzd8/Scfd2/Stx7/Stxbp1/Vapb/Ykt6",18
"GO:0043087","GO:0043087","regulation of GTPase activity","39/630","267/9821",1.00559150694747e-06,8.94557444722024e-05,7.95652227426862e-05,"Wnk1/Bcas3/Dock7/Abr/Arhgap1/Fermt2/Afdn/Snx9/Tbc1d8/Eif5/Gapvd1/Rcc2/Tbc1d8b/Arap1/Agap3/Amph/Arfgef1/Arhgap44/Asap1/Bin1/Cav2/Dgki/Dock11/Gnao1/Gsk3b/Itgb1/Pafah1b1/Prkg1/Prom2/Rab11fip2/Rab3gap2/Rabgap1l/Rap1gap2/Sh3bp4/Slc27a4/Smcr8/Stmn1/Tbc1d22a/Tbc1d9b",39
"GO:0061912","GO:0061912","selective autophagy","17/630","69/9821",1.09383568605435e-06,9.53199669275933e-05,8.4781077449712e-05,"Wipi2/Tigar/Bag3/Slc25a5/Mapk3/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Huwe1/Lgals8/Lrsam1/Slc25a4/Stbd1/Vps13c",17
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","18/630","78/9821",1.49076243439111e-06,0.0001253567273103,0.000111496874679049,"Map1b/Map1a/Sptan1/Avil/Clasp2/Add1/Sptbn1/Stmn2/Capzb/Camsap3/Add2/Camsap1/Camsap2/Capza2/Dmtn/Katnb1/Tmod1/Tmod2",18
"GO:0097479","GO:0097479","synaptic vesicle localization","15/630","56/9821",1.49723491635253e-06,0.0001253567273103,0.000111496874679049,"Dpysl2/Kif5b/Ap3d1/Dnm1/Ap3s1/Ap3b2/Dnm3/Kif5a/Kif5c/Madd/Pclo/Snap91/Syn1/Syn2/Synj1",15
"GO:0007009","GO:0007009","plasma membrane organization","22/630","112/9821",1.96468433286612e-06,0.000161330809641122,0.000143493543987469,"Epb41l3/Ank3/Wasl/Anxa6/Sptbn1/Myh9/Chmp4b/Snx9/Plec/Plscr3/Ank2/Asap1/Bin1/Cav2/Chmp7/Flot1/Fnbp1l/Mtss1/Pacsin1/Prkcd/Syt7/Vps4b",22
"GO:0140056","GO:0140056","organelle localization by membrane tethering","17/630","72/9821",2.07439580709243e-06,0.000167125850873295,0.000148647866375163,"Ncam1/Rab3c/Septin5/Esyt1/Esyt2/Exoc4/Snap29/Rab15/Cav2/Exoc3/Pacs2/Pdzd8/Scfd2/Stx7/Stxbp1/Vapb/Ykt6",17
"GO:0140029","GO:0140029","exocytic process","19/630","88/9821",2.24443178422195e-06,0.000177102364673496,0.000157521343952169,"Ncam1/Rab3c/Septin5/Exoc4/Snap29/Rab15/Cadps/Cplx1/Dmtn/Exoc3/Pclo/Scfd2/Snap25/Snap47/Stxbp1/Synj1/Syt7/Trarg1/Ykt6",19
"GO:0051491","GO:0051491","positive regulation of filopodium assembly","10/630","26/9821",2.28117799930732e-06,0.000177102364673496,0.000157521343952169,"Palm/Wasl/Bcas3/Rala/Dpysl3/Arap1/Dnm3/Dock11/Fnbp1l/Prkcq",10
"GO:0098930","GO:0098930","axonal transport","15/630","59/9821",3.06880672189245e-06,0.000233996512544299,0.000208125087454661,"Map6/Map1a/Kif5b/Ap3d1/Ap3s1/Dync1h1/Actr10/Ap3b2/Dst/Kif5a/Kif5c/Madd/Nefl/Pafah1b1/Rab21",15
"GO:0010970","GO:0010970","transport along microtubule","26/630","152/9821",3.65653686504419e-06,0.000273919516030504,0.000243634072189833,"Map6/Mapt/Map1b/Map1a/Nefm/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1i2/Camsap3/Dync1h1/Actr10/Ap3b2/Arhgap21/Dst/Flot2/Kif5a/Kif5c/Klc1/Klc2/Madd/Nefl/Pafah1b1/Pex14/Rab21",26
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","29/630","181/9821",3.96114255226197e-06,0.000291622046519976,0.000259379352605466,"Map6/Mapt/Map1b/Map1a/Nefm/Wasl/Myo1e/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1i2/Camsap3/Dync1h1/Actr10/Ap3b2/Arhgap21/Dst/Flot2/Fnbp1l/Kif5a/Kif5c/Klc1/Klc2/Madd/Nefl/Pafah1b1/Pex14/Rab21",29
"GO:1901879","GO:1901879","regulation of protein depolymerization","18/630","84/9821",4.63893004670135e-06,0.000335732733888386,0.000298613017100776,"Map1b/Map1a/Sptan1/Avil/Clasp2/Add1/Sptbn1/Stmn2/Capzb/Camsap3/Add2/Camsap1/Camsap2/Capza2/Dmtn/Katnb1/Tmod1/Tmod2",18
"GO:0072657","GO:0072657","protein localization to membrane","58/630","496/9821",4.97911817163242e-06,0.000354347243214507,0.000315169444969294,"Epb41l3/Palm/Sorbs1/Clasp2/Ank3/Rab3c/Sptbn1/Fermt2/Kif5b/Ap3d1/Git1/Chmp4b/Afdn/Exoc4/Map7/Ehd1/Rab15/Actb/Cltc/Vps37a/Ank1/Ank2/Ap2b1/Ap2m1/Arhgap44/Atp1b1/Camk2d/Cplx1/Dmtn/Efr3a/Ehd3/Ehd4/Flot1/Flot2/Gak/Gga3/Gorasp2/Gphn/Gsk3b/Hgs/Itgb1/Lztfl1/Nsf/Numb/Pacs1/Pacs2/Pacsin1/Phaf1/Rab11b/Rab11fip2/Rab3gap2/Rer1/Snap25/Snap47/Stx7/Stxbp1/Trarg1/Ubl4a",58
"GO:0045055","GO:0045055","regulated exocytosis","31/630","203/9821",5.1755040660108e-06,0.000362285284620756,0.000322229830373891,"Dnm1l/Septin5/Myh9/Abr/Git1/Rab11fip5/Snap29/Rab15/Arhgap17/Cadps/Coro1a/Cplx1/Dgki/Dmtn/Gnai2/Gsk3b/Mical1/Pclo/Pex5l/Rab11b/Rab11fip2/Rph3a/Snap25/Snap47/Stxbp1/Syn2/Synj1/Syp/Syt7/Tmed10/Tmem79",31
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","17/630","77/9821",5.54909894459074e-06,0.000382171814409717,0.000339917639933504,"Mapt/Map1b/Map1a/Ckap5/Clasp2/Prune1/Git1/Dctn1/Stmn2/Camsap3/Camsap1/Camsap2/Katnb1/Mapre1/Slain2/Stmn1/Tubb4a",17
"GO:0032272","GO:0032272","negative regulation of protein polymerization","16/630","70/9821",6.49441590214725e-06,0.000433299310971387,0.000385392312087949,"Sptan1/Avil/Add1/Sptbn1/Stmn2/Capzb/Add2/Arfgef1/Capza2/Dmtn/Mapre1/Prkcd/Stmn1/Tmod1/Tmod2/Tubb4a",16
"GO:0046785","GO:0046785","microtubule polymerization","16/630","70/9821",6.49441590214725e-06,0.000433299310971387,0.000385392312087949,"Mapt/Map1b/Ckap5/Clasp2/Tppp3/Prune1/Git1/Dctn1/Stmn2/Camsap3/Camsap1/Camsap2/Mapre1/Slain2/Stmn1/Tubb4a",16
"GO:0007018","GO:0007018","microtubule-based movement","35/630","250/9821",9.50308690196426e-06,0.000624279708790576,0.000555257288134204,"Map6/Mapt/Map1b/Map1a/Map4/Nefm/Dync1li1/Dync1li2/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1i2/Camsap3/Dync1h1/Actr2/Actr10/Ap3b2/Arhgap21/Dst/Flot2/Fmn2/Kif21a/Kif5a/Kif5c/Klc1/Klc2/Lztfl1/Madd/Nefl/Pafah1b1/Pex14/Rab21/Septin4/Vps13a",35
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","10/630","30/9821",1.02036567196231e-05,0.000660145669587736,0.00058715779018182,"Dnm1l/Plaa/Dnm1/Sh3gl1/Ap2m1/Dnm3/Pclo/Snap91/Synj1/Syt7",10
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","17/630","81/9821",1.1415494910741e-05,0.000727524824908417,0.000647087284178373,"Ank3/Sptbn1/Septin5/Chmp4b/Exoc4/Septin7/Snx9/Pdcd6ip/Plec/Actr2/Chmp7/Exoc3/Fmn2/Septin3/Septin4/Stmn1/Vps4b",17
"GO:0007034","GO:0007034","vacuolar transport","23/630","134/9821",1.24827275972792e-05,0.00077661689651315,0.00069075157466275,"Scyl2/Ap3d1/Ap3s1/Chmp4b/Smurf1/Chmp3/Vps37a/Bin1/Chmp7/Ehd3/Gak/Gga3/Hgs/Nedd4/Pik3c3/Ptpn23/Stam/Stx7/Vipas39/Vps13a/Vps13c/Vps4b/Zfyve16",23
"GO:0046847","GO:0046847","filopodium assembly","14/630","58/9821",1.25495470396738e-05,0.00077661689651315,0.00069075157466275,"Palm/Wasl/Bcas3/Capzb/Rala/Dpysl3/Arap1/Arhgap44/Dmtn/Dnm3/Dock11/Fnbp1l/Prkcd/Prkcq",14
"GO:0048489","GO:0048489","synaptic vesicle transport","12/630","44/9821",1.37664015783157e-05,0.000839750496277259,0.000746904915707716,"Dpysl2/Kif5b/Ap3d1/Dnm1/Ap3s1/Ap3b2/Dnm3/Kif5a/Kif5c/Madd/Snap91/Synj1",12
"GO:0000423","GO:0000423","mitophagy","10/630","31/9821",1.42051793510183e-05,0.000854311490547155,0.000759855998494795,"Tigar/Slc25a5/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Huwe1/Slc25a4/Vps13c",10
"GO:0016358","GO:0016358","dendrite development","34/630","245/9821",1.53961544246824e-05,0.000906591817312118,0.000806356040148434,"Map6/Map1b/Map1a/Palm/Strn/Ppp3ca/Numbl/Wasl/Dnm1l/Git1/Pdlim5/Dclk1/Afdn/Septin7/Actr2/Caprin1/Abi1/Arhgap44/Asap1/Camsap2/Dnm3/Gsk3b/Itgb1/Mink1/Nedd4/Nedd4l/Numb/Pacsin1/Pafah1b1/Prkg1/Rab21/Slc25a46/Srcin1/Uba6",34
"GO:0072665","GO:0072665","protein localization to vacuole","14/630","59/9821",1.54991106940948e-05,0.000906591817312118,0.000806356040148434,"Rtn4/Ap3d1/Smurf1/Vps37a/Gga3/Hgs/Nedd4/Pik3c3/Ptpn23/Sh3bp4/Stam/Vps13a/Vps13c/Zfyve16",14
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","54/630","468/9821",1.57518401890808e-05,0.000908923751451011,0.000808430147968753,"Map6/Mapt/Ncam1/Map1b/Map1a/Nefm/Clasp2/Rtn4/Ank3/Ppp3ca/Numbl/Wasl/Dnm1l/Dock7/Nefh/Dpysl2/Kif5b/Pdlim5/Dclk1/Afdn/Fn1/Septin7/Ablim1/Actb/Actr2/Caprin1/Abi1/Arhgap44/Atl1/Crmp1/Dnm3/Dst/Enah/Flot1/Gsk3b/Itgb1/Kif5a/Kif5c/L1cam/Lama3/Mink1/Nedd4/Nedd4l/Nefl/Numb/Pafah1b1/Rab21/Rufy3/Slc25a46/Snap91/Srcin1/Stmn1/Stxbp1/Tubb3",54
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","12/630","45/9821",1.76919323865932e-05,0.00100726068387671,0.000895894625274784,"Ap3d1/Smurf1/Vps37a/Gga3/Hgs/Nedd4/Pik3c3/Ptpn23/Stam/Vps13a/Vps13c/Zfyve16",12
"GO:0010638","GO:0010638","positive regulation of organelle organization","47/630","390/9821",1.8702107696338e-05,0.00105076315609688,0.000934587320891793,"Mapt/Map1b/Ckap5/Wasl/Dnm1l/Bcas3/Pebp1/Cct8/Slc25a5/Fermt2/Kif5b/Git1/Mapk3/Dctn1/Tcp1/Stmn2/Septin7/Snx9/Pdcd6ip/Lcp1/Tpr/Dync1h1/Rala/Ruvbl1/Cct5/Eif4g3/Vdac1/Ank1/Asap1/Bin1/Gsk3b/Katnb1/Lnpk/Lrsam1/Mapre1/Mtss1/Nek7/Prkcq/Rab3gap2/Rad50/Ruvbl2/Slain2/Slc25a4/Smcr8/Synj1/Syt7/Vps4b",47
"GO:0016236","GO:0016236","macroautophagy","30/630","206/9821",1.90490524595062e-05,0.00105635654548171,0.000939562286724518,"Plaa/Wipi2/Tigar/Scfd1/Bag3/Slc25a5/Mapk3/Chmp4b/Sec22b/Snap29/Larp1/Rab23/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Chmp7/Huwe1/Lgals8/Lrsam1/Pacs2/Pik3c3/Rab3gap2/Slc25a4/Smcr8/Stbd1/Vps13c/Vps4b",30
"GO:0051653","GO:0051653","spindle localization","11/630","39/9821",2.22243767607244e-05,0.00121664216369606,0.00108212619909168,"Map4/Clasp2/Wasl/Myh9/Dctn1/Dync1h1/Actr2/Fmn2/Itgb1/Mapre1/Pafah1b1",11
"GO:0051047","GO:0051047","positive regulation of secretion","33/630","240/9821",2.48617433170197e-05,0.0013437929615655,0.00119521878598011,"Clasp2/Rtn4/Ppp3ca/Dnm1l/Cd2ap/Septin5/Dpysl2/Kif5b/Ppid/Pdcd6ip/Rab15/Fga/Aqp1/Glud1/Cadps/Gabbr1/Gnai2/Grk2/Hgs/Myo18a/Pex5l/Pfkm/Prkcq/Ptpn23/Slc12a2/Snap25/Stam/Stxbp1/Syt7/Tmed10/Trpv1/Vps4b/Vsnl1",33
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","26/630","169/9821",2.5968847397102e-05,0.00137551051481482,0.00122342954208108,"Map1b/Map4/Ckap5/Clasp2/Bcas3/Dock7/Myh9/Dctn1/Exoc4/Pdcd6ip/Camsap3/Actb/Actr2/Aqp1/Arfgef1/Arpc5/Dst/Flot2/Gsk3b/Itgb1/Mapre1/Myo18a/Pafah1b1/Rab11fip2/Rufy3/Snap91",26
"GO:0006623","GO:0006623","protein targeting to vacuole","10/630","33/9821",2.63692685454209e-05,0.00137551051481482,0.00122342954208108,"Ap3d1/Smurf1/Vps37a/Gga3/Hgs/Nedd4/Pik3c3/Vps13a/Vps13c/Zfyve16",10
"GO:0008090","GO:0008090","retrograde axonal transport","8/630","21/9821",2.64149560222051e-05,0.00137551051481482,0.00122342954208108,"Map1a/Kif5b/Dync1h1/Actr10/Dst/Kif5a/Nefl/Pafah1b1",8
"GO:0072384","GO:0072384","organelle transport along microtubule","16/630","79/9821",3.2872807964139e-05,0.00165173648719788,0.00146911506121286,"Map6/Mapt/Map1b/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1h1/Actr10/Ap3b2/Arhgap21/Kif5a/Madd/Nefl/Pafah1b1/Pex14",16
"GO:0006914","GO:0006914","autophagy","43/630","353/9821",3.2880000330637e-05,0.00165173648719788,0.00146911506121286,"Mapt/Dnm1l/Plaa/Wipi2/Tigar/Scfd1/Bag3/Slc25a5/Mapk3/Chmp4b/Sec22b/Snap29/Park7/Eif4g2/Larp1/Rab23/Smurf1/Cltc/Cdc37/Vdac1/Phb2/Acbd5/Arfip2/Atg2b/Chmp7/Fnbp1l/Gsk3b/Huwe1/Lgals8/Lrsam1/Pacs2/Pik3c3/Rab3gap2/Sh3bp4/Slc25a4/Slc25a46/Smcr8/Soga3/Stat3/Stbd1/Vps13a/Vps13c/Vps4b",43
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","43/630","353/9821",3.2880000330637e-05,0.00165173648719788,0.00146911506121286,"Mapt/Dnm1l/Plaa/Wipi2/Tigar/Scfd1/Bag3/Slc25a5/Mapk3/Chmp4b/Sec22b/Snap29/Park7/Eif4g2/Larp1/Rab23/Smurf1/Cltc/Cdc37/Vdac1/Phb2/Acbd5/Arfip2/Atg2b/Chmp7/Fnbp1l/Gsk3b/Huwe1/Lgals8/Lrsam1/Pacs2/Pik3c3/Rab3gap2/Sh3bp4/Slc25a4/Slc25a46/Smcr8/Soga3/Stat3/Stbd1/Vps13a/Vps13c/Vps4b",43
"GO:0017157","GO:0017157","regulation of exocytosis","28/630","192/9821",3.50329664825879e-05,0.00173942752186803,0.00154711068628124,"Clasp2/Dnm1l/Rab3c/Septin5/Abr/Git1/Pdcd6ip/Rala/Rab15/Fga/Cadps/Dgki/Gnai2/Gsk3b/Hgs/Mical1/Nsf/Pclo/Rab21/Rph3a/Septin4/Smcr8/Stam/Stxbp1/Syp/Syt7/Vps4b/Vsnl1",28
"GO:0048193","GO:0048193","Golgi vesicle transport","32/630","235/9821",4.00081884868244e-05,0.00196362028550276,0.00174651595959422,"Ank3/Eps15/Sptbn1/Scfd1/Rint1/Ap3d1/Scyl1/Ap3s1/Snx2/Sec22b/Exoc4/Arfgap2/Trappc12/Ank1/Arf5/Arfgap3/Ccdc22/Ehd3/Gak/Gga3/Myo18a/Nsf/Phaf1/Plcb3/Plpp3/Rab6b/Rer1/Snx1/Tmed10/Trappc9/Vapb/Ykt6",32
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","18/630","98/9821",4.3085299152394e-05,0.00206149778600798,0.00183357180128603,"Mapt/Map1b/Map1a/Ckap5/Clasp2/Tppp3/Prune1/Git1/Dctn1/Stmn2/Camsap3/Camsap1/Camsap2/Katnb1/Mapre1/Slain2/Stmn1/Tubb4a",18
"GO:0045807","GO:0045807","positive regulation of endocytosis","18/630","98/9821",4.3085299152394e-05,0.00206149778600798,0.00183357180128603,"Ckap5/Add1/Ppp3ca/Wasl/Dnm1l/Scyl2/Dnm1/Sh3gl1/C3/Amph/Ap2b1/Ap2m1/Bin1/Flot1/Itgb1/Rab21/Snap91/Synj1",18
"GO:0099111","GO:0099111","microtubule-based transport","26/630","174/9821",4.34507730071939e-05,0.00206149778600798,0.00183357180128603,"Map6/Mapt/Map1b/Map1a/Nefm/Nefh/Kif5b/Ap3d1/Ap3s1/Dync1i2/Camsap3/Dync1h1/Actr10/Ap3b2/Arhgap21/Dst/Flot2/Kif5a/Kif5c/Klc1/Klc2/Madd/Nefl/Pafah1b1/Pex14/Rab21",26
"GO:0070142","GO:0070142","synaptic vesicle budding","6/630","12/9821",4.5028170804362e-05,0.00211286032235852,0.00187925552645619,"Ap3d1/Dnm1/Ap3s1/Ap3b2/Dnm3/Snap91",6
"GO:0031111","GO:0031111","negative regulation of microtubule polymerization or depolymerization","11/630","42/9821",4.75688062436709e-05,0.00220781307239647,0.001963709987725,"Map1b/Map1a/Clasp2/Stmn2/Camsap3/Camsap1/Camsap2/Katnb1/Mapre1/Stmn1/Tubb4a",11
"GO:0061025","GO:0061025","membrane fusion","20/630","118/9821",5.48714992044478e-05,0.00251936883444078,0.00224081911861514,"Dnm1l/Kif5b/Chmp4b/Sec22b/Snap29/Chmp3/Cav2/Chmp7/Chp1/Coro1a/Cplx1/Huwe1/Snap25/Snap47/Stx7/Stxbp1/Syt7/Trarg1/Vcpip1/Vps8",20
"GO:0050821","GO:0050821","protein stabilization","23/630","147/9821",5.74496914734526e-05,0.00260968279352811,0.0023211476689386,"Rtn4/Aak1/Cct8/Bag3/Usp7/Tcp1/Park7/Ctnnd1/Rpl5/Cct5/Cdc37/Phb2/Ank2/Atp1b1/Chp1/Flot1/Flot2/Ncor2/Phb/Plpp3/Rab21/Stxbp1/Sugt1",23
"GO:0051693","GO:0051693","actin filament capping","10/630","36/9821",6.07623532447907e-05,0.00273110787742375,0.0024291475956477,"Sptan1/Avil/Add1/Sptbn1/Capzb/Add2/Capza2/Dmtn/Tmod1/Tmod2",10
"GO:0110053","GO:0110053","regulation of actin filament organization","31/630","230/9821",6.41480362426105e-05,0.00285325119537444,0.00253778634608924,"Sptan1/Avil/Clasp2/Add1/Wasl/Sptbn1/Washc2/Fermt2/Arpin/Snx9/Cgnl1/Capzb/Arap1/Eln/Add2/Arfgef1/Arfip2/Arhgap28/Arhgef18/Arpc5/Bin1/Capza2/Coro1a/Coro1b/Dmtn/Mtss1/Prkcd/Prkcq/Stmn1/Tmod1/Tmod2",31
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","19/630","111/9821",7.29801057693359e-05,0.0031836360908177,0.00283164279937638,"Map1b/Map1a/Sptan1/Avil/Clasp2/Add1/Sptbn1/Stmn2/Capzb/Camsap3/Add2/Camsap1/Camsap2/Capza2/Dmtn/Katnb1/Smcr8/Tmod1/Tmod2",19
"GO:0070201","GO:0070201","regulation of establishment of protein localization","46/630","400/9821",7.37875437082276e-05,0.0031836360908177,0.00283164279937638,"Mapt/Ank3/Ppp3ca/Dnm1l/Cd2ap/Bcas3/Scfd1/Cct8/Bag3/Kif5b/Rab11fip5/Tcp1/Exoc4/Ppid/Park7/Lcp1/Tpr/Gapvd1/Cct5/Rab23/Fga/Glud1/Nolc1/Fbn1/Arhgap44/Chp1/Dmtn/Gsk3b/Krt20/Madd/Mup1/Myo18a/Ndufaf2/Pfkm/Pik3c3/Prkcd/Prkcq/Ptpn23/Rufy3/Slc12a2/Snap25/Snap91/Srcin1/Syt7/Tmed10/Vsnl1",46
"GO:0090174","GO:0090174","organelle membrane fusion","18/630","102/9821",7.45582222673935e-05,0.0031836360908177,0.00283164279937638,"Kif5b/Chmp4b/Sec22b/Snap29/Chmp3/Cav2/Chmp7/Chp1/Coro1a/Cplx1/Snap25/Snap47/Stx7/Stxbp1/Syt7/Trarg1/Vcpip1/Vps8",18
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","18/630","102/9821",7.45582222673935e-05,0.0031836360908177,0.00283164279937638,"Map4/Ckap5/Clasp2/Nudc/Tacc2/Dctn2/Dctn1/Chmp4b/Tpr/Dync1h1/Cltc/Chmp7/Eml1/Itgb1/Mapre1/Pafah1b1/Stmn1/Vps4b",18
"GO:0043547","GO:0043547","positive regulation of GTPase activity","27/630","190/9821",7.60375893840553e-05,0.00321465848188036,0.00285923525271153,"Bcas3/Dock7/Abr/Fermt2/Afdn/Snx9/Tbc1d8/Eif5/Rcc2/Tbc1d8b/Arap1/Agap3/Amph/Asap1/Bin1/Cav2/Dock11/Gnao1/Gsk3b/Itgb1/Rab11fip2/Rabgap1l/Rap1gap2/Slc27a4/Smcr8/Tbc1d22a/Tbc1d9b",27
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","36/630","287/9821",7.85997237717707e-05,0.00328244363499164,0.00291952585604582,"Sptan1/Avil/Clasp2/Add1/Wasl/Cd2ap/Bcas3/Sptbn1/Washc2/Arhgdia/Fermt2/Arpin/Snx9/Cgnl1/Capzb/Arap1/Eln/Add2/Arfgef1/Arfip2/Arhgap17/Arhgap28/Arhgap44/Arhgef18/Arpc5/Bin1/Capza2/Coro1a/Coro1b/Dmtn/Mtss1/Prkcd/Prkcq/Stmn1/Tmod1/Tmod2",36
"GO:0048813","GO:0048813","dendrite morphogenesis","23/630","150/9821",7.91783827644354e-05,0.00328244363499164,0.00291952585604582,"Map6/Ppp3ca/Numbl/Wasl/Dnm1l/Pdlim5/Dclk1/Afdn/Septin7/Actr2/Caprin1/Abi1/Arhgap44/Dnm3/Gsk3b/Itgb1/Mink1/Nedd4/Nedd4l/Numb/Pafah1b1/Rab21/Srcin1",23
"GO:0032970","GO:0032970","regulation of actin filament-based process","39/630","321/9821",8.08593372637658e-05,0.00331989778957962,0.00295283895594805,"Sptan1/Avil/Clasp2/Add1/Wasl/Atp1a1/Cd2ap/Bcas3/Sptbn1/Myh9/Washc2/Arhgdia/Fermt2/Arpin/Snx9/Cgnl1/Capzb/Arap1/Eln/Add2/Ank2/Arfgef1/Arfip2/Arhgap17/Arhgap28/Arhgap44/Arhgef18/Arpc5/Bin1/Capza2/Coro1a/Coro1b/Dmtn/Mtss1/Prkcd/Prkcq/Stmn1/Tmod1/Tmod2",39
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","16/630","85/9821",8.36649780511827e-05,0.00334963044482863,0.00297928427090884,"Git1/Ctnnd1/Ap2b1/Ap2m1/Arhgap44/Cplx1/Dnm3/Flot2/Gphn/Gsk3b/Nedd4/Numb/Pacsin1/Snap25/Snap47/Synj1",16
"GO:0000422","GO:0000422","autophagy of mitochondrion","14/630","68/9821",8.39368753153778e-05,0.00334963044482863,0.00297928427090884,"Dnm1l/Wipi2/Tigar/Slc25a5/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Huwe1/Slc25a4/Slc25a46/Vps13c",14
"GO:0061726","GO:0061726","mitochondrion disassembly","14/630","68/9821",8.39368753153778e-05,0.00334963044482863,0.00297928427090884,"Dnm1l/Wipi2/Tigar/Slc25a5/Smurf1/Cdc37/Vdac1/Phb2/Arfip2/Atg2b/Huwe1/Slc25a4/Slc25a46/Vps13c",14
"GO:0008154","GO:0008154","actin polymerization or depolymerization","24/630","161/9821",8.81506507984737e-05,0.00348521554545817,0.00309987863626601,"Sptan1/Avil/Add1/Wasl/Sptbn1/Snx9/Capzb/Eln/Abi1/Add2/Arfgef1/Arhgap28/Arpc5/Bin1/Capza2/Coro1a/Dmtn/Enah/Mical1/Mical3/Mtss1/Prkcd/Tmod1/Tmod2",24
"GO:1902414","GO:1902414","protein localization to cell junction","19/630","113/9821",9.36380056114153e-05,0.00366820444000682,0.00326263567596317,"Mapt/Map1a/Fermt2/Kif5b/Git1/Afdn/Cgnl1/Actb/Arhgap44/Arhgef18/Cplx1/Gphn/Gsk3b/Kif5a/Kif5c/Klc1/Pclo/Snap25/Snap47",19
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","9/630","31/9821",9.74662566769373e-05,0.00378346287282293,0.00336515075684584,"Mapt/Map1b/Ckap5/Git1/Dctn1/Stmn2/Katnb1/Mapre1/Slain2",9
"GO:0030042","GO:0030042","actin filament depolymerization","12/630","53/9821",0.000102228835199036,0.00393258672342237,0.00349778698338664,"Sptan1/Avil/Add1/Sptbn1/Capzb/Add2/Capza2/Dmtn/Mical1/Mical3/Tmod1/Tmod2",12
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","7/630","19/9821",0.000110324809914576,0.0041751227167469,0.00371350739850187,"Rtn4/Rtn3/Bin1/Flot2/Gga3/Rtn1/Tmed10",7
"GO:0032535","GO:0032535","regulation of cellular component size","37/630","303/9821",0.000110489196016955,0.0041751227167469,0.00371350739850187,"Mapt/Map1b/Sptan1/Avil/Nefm/Clasp2/Rtn4/Add1/Sptbn1/Dpysl2/Fn1/Snx9/Capzb/Aqp1/Chmp3/Eln/Add2/Ap2m1/Arfgef1/Arhgap28/Arpc5/Bin1/Capza2/Coro1a/Dmtn/Gsk3b/L1cam/Nefl/Pafah1b1/Pclo/Prkcd/Rab21/Rap1gap2/Rufy3/Slc12a2/Tmod1/Tmod2",37
"GO:0106027","GO:0106027","neuron projection organization","17/630","96/9821",0.000112280792650903,0.00420560512823996,0.00374061957418706,"Map1a/Ckap5/Wasl/Dnm1l/Pdlim5/Dctn1/Afdn/Septin7/Actr2/Caprin1/Arhgap44/Dnm3/Gsk3b/Pafah1b1/Rph3a/Srcin1/Tanc1",17
"GO:0034332","GO:0034332","adherens junction organization","10/630","39/9821",0.000127557387096875,0.00473626124264049,0.00421260460087437,"Add1/Numbl/Fermt2/Afdn/Camsap3/Plec/Actb/Mtss1/Numb/Ptpn23",10
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","19/630","116/9821",0.000134316039301316,0.00494421972255707,0.00439757050634436,"Sptan1/Avil/Add1/Sptbn1/Stmn2/Capzb/Add2/Arfgef1/Capza2/Dmtn/Gsk3b/Impact/Mapre1/Prkcd/Stmn1/Stxbp1/Tmod1/Tmod2/Tubb4a",19
