"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016324","GO:0016324","apical plasma membrane","17/491","45/2087",0.377777777777778,1.60574790676624,2.27798974508767,0.0215162829906971,0.0411114692857962,0.0179302358255809,"Eps15/Atp1a1/Anxa6/Myh9/Fn1/Septin7/Plec/Mal2/Aqp1/Aqp5/Arhgef18/Atp1b1/Atp2b1/Grk2/Osmr/Prom2/Slc12a2",17
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","12/491","29/2087",0.413793103448276,1.75883137860805,2.28193384392847,0.0241800832342813,0.0459278504035757,0.0200308381822449,"Eps15/Clint1/Epn2/Necap2/Ap2b1/Ap2m1/Ap3b2/Necap1/Sgip1/Snap91/Syn1/Syp",12
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","6/491","11/2087",0.545454545454545,2.31845954452879,2.43125734708729,0.0254297369358351,0.0477365237216554,0.0208196676667656,"Abr/Sh3gl1/Exoc4/Ctnnd1/Snx1/Tanc1",6
"GO:0099738","GO:0099738","cell cortex region","6/491","11/2087",0.545454545454545,2.31845954452879,2.43125734708729,0.0254297369358351,0.0477365237216554,0.0208196676667656,"Clasp2/Dctn1/Phldb1/Ctnnd1/Pclo/Stxbp1",6
"GO:0030175","GO:0030175","filopodium","10/491","23/2087",0.434782608695652,1.8480474630302,2.26783098874384,0.0267920153190315,0.0499595807316628,0.0217892252412237,"Dync1h1/Abi1/Enah/Itgb1/Osbpl3/Palld/Rufy3/Snap25/Srcin1/Tubb3",10
"GO:0098858","GO:0098858","actin-based cell projection","17/491","46/2087",0.369565217391304,1.57084034357567,2.17096852451317,0.0269252569052264,0.0499595807316628,0.0217892252412237,"Myo1e/Mpp1/Exoc4/Dync1h1/Abi1/Aqp5/Enah/Fmn2/Itgb1/Osbpl3/Palld/Prom2/Rufy3/Slc27a4/Snap25/Srcin1/Tubb3",17
"GO:0032153","GO:0032153","cell division site","7/491","14/2087",0.5,2.12525458248472,2.3425917615734,0.0274968502087444,0.050437079525754,0.0219974801669955,"Septin5/Myh9/Septin7/Rala/Rab21/Septin3/Septin4",7
"GO:0044295","GO:0044295","axonal growth cone","7/491","14/2087",0.5,2.12525458248472,2.3425917615734,0.0274968502087444,0.050437079525754,0.0219974801669955,"Mapt/Clasp2/Kif21a/Kif5c/Palld/Scn11a/Snap25",7
"GO:0030666","GO:0030666","endocytic vesicle membrane","9/491","20/2087",0.45,1.91272912423625,2.2744066827953,0.0276950008763642,0.0505119050074597,0.0220301143334715,"Eps15/Epn2/Rab23/Ap2b1/Ap2m1/Rab11b/Sgip1/Snap91/Syt7",9
"GO:0019867","GO:0019867","outer membrane","13/491","33/2087",0.393939393939394,1.6744430043819,2.16562601202965,0.0296784728593647,0.0535212909430116,0.0233426191028711,"Pebp1/Rab11fip5/Plec/Vdac1/Phb2/Cisd1/Grk2/Mtarc2/Slc25a4/Slc25a46/Tomm20/Vps13a/Vps13c",13
"GO:0031968","GO:0031968","organelle outer membrane","13/491","33/2087",0.393939393939394,1.6744430043819,2.16562601202965,0.0296784728593647,0.0535212909430116,0.0233426191028711,"Pebp1/Rab11fip5/Plec/Vdac1/Phb2/Cisd1/Grk2/Mtarc2/Slc25a4/Slc25a46/Tomm20/Vps13a/Vps13c",13
"GO:0005694","GO:0005694","chromosome","35/491","112/2087",0.3125,1.32828411405295,1.98041762760814,0.0337348646364444,0.0604966008284841,0.02638481033018,"Ckap5/Dctn4/Clasp2/Dync1li2/Bcas3/Dctn2/Nap1l1/Dctn1/Septin7/Ppp1ca/Sf3b3/Nap1l4/Tpr/Trappc12/Luzp1/Tgm2/Wrnip1/Ruvbl1/Actb/Rcc2/Actr2/Brd4/Chmp3/Arpc5/Champ1/Chmp7/Csnk1a1/Exosc5/Ncor2/Rad50/Rpa1/Ruvbl2/Smcr8/Sugt1/Syn1",35
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","11/491","27/2087",0.407407407407407,1.73168891906163,2.12205289211166,0.0342845109779309,0.0611407112439768,0.0266657307606129,"Scyl1/Sec22b/Fn1/Trappc12/Atp2a1/Chp1/Myo18a/Plpp3/Rab6b/Rer1/Tmed10",11
"GO:0030864","GO:0030864","cortical actin cytoskeleton","10/491","24/2087",0.416666666666667,1.77104548540394,2.10677162340879,0.0365602472058826,0.0648388914535265,0.028278644247644,"Sptan1/Wasl/Sptbn1/Myo1e/Myh9/Lasp1/Snx9/Actr2/Flot1/Flot2",10
"GO:1902495","GO:1902495","transmembrane transporter complex","13/491","34/2087",0.382352941176471,1.62519468072361,2.03817613784851,0.0380805669652004,0.0671640769001611,0.0292927438193849,"Atp1a1/Uqcrc2/Atp5f1a/Cox5b/Calm1/Abhd12/Atp1b1/Kcna2/Pex5l/Scn10a/Scn11a/Sestd1/Snap25",13
"GO:0001772","GO:0001772","immunological synapse","6/491","12/2087",0.5,2.12525458248472,2.1677730726926,0.0409684323550362,0.0710857664106304,0.0310031379984058,"Myh9/Pdcd6ip/Dusp3/Atp2b1/Prkcq/Stx7",6
"GO:0043198","GO:0043198","dendritic shaft","6/491","12/2087",0.5,2.12525458248472,2.1677730726926,0.0409684323550362,0.0710857664106304,0.0310031379984058,"Map1a/Exoc4/Gabbr1/Grk2/Nsf/Prkar2b",6
"GO:0098686","GO:0098686","hippocampal mossy fiber to CA3 synapse","6/491","12/2087",0.5,2.12525458248472,2.1677730726926,0.0409684323550362,0.0710857664106304,0.0310031379984058,"Sh3gl1/Afdn/Ctnnd1/Mal2/Snap47/Syt7",6
"GO:0030662","GO:0030662","coated vesicle membrane","14/491","38/2087",0.368421052631579,1.56597706077822,1.9525452310145,0.043851817811863,0.0756797500946669,0.0330067445895743,"Eps15/Clint1/Scyl1/Epn2/Sec22b/Necap2/Ap2b1/Ap2m1/Ap3b2/Necap1/Sgip1/Snap91/Syn1/Syp",14
"GO:0005884","GO:0005884","actin filament","11/491","28/2087",0.392857142857143,1.669842886238,1.97881524003755,0.0448978386209269,0.0770706213760296,0.0336133551172715,"Cd2ap/Myh9/Pdlim5/Luzp1/Actb/Dpysl3/Coro1b/Dmtn/Fmn2/Palld/Tmod1",11
"GO:0005783","GO:0005783","endoplasmic reticulum","60/491","211/2087",0.28436018957346,1.20867559193444,1.77287419755961,0.0476704593637831,0.0813947737009276,0.0354992782496257,"Rtn4/Ank3/Atp1a1/Rtn3/Esyt1/Esyt2/Rint1/Lpcat1/Tpd52/Sec22b/Srpra/Pdcd6ip/Rpl5/Tgm2/Anp32a/Fga/Glud1/Reep5/Atp2a1/Rps23/Abhd12/Ank1/Aqp5/Atg2b/Atl1/Atp8a1/Camk2d/Cept1/Chp1/Dmtn/Dst/Ehd4/Ermp1/Fmn2/Gabbr1/Hmox2/Kcna2/Lama3/Lnpk/Osbpl3/Pacs2/Pdzd8/Pgrmc2/Plpp3/Prkcd/Prxl2b/Rab21/Rab3gap2/Rtn1/Serpina1d/Slc27a4/Stbd1/Tex2/Tmed10/Trappc9/Vapb/Vcpip1/Vps13a/Vps13c/Ykt6",60
"GO:0031674","GO:0031674","I band","14/491","39/2087",0.358974358974359,1.52582380280955,1.83818417814291,0.0542042850839931,0.0920612460950359,0.0401513222844393,"Sptan1/Ank3/Bag3/Fermt2/Pdlim5/Synm/Plec/Atp2a1/Ank1/Ank2/Bin1/Dst/Myl12b/Palld",14
"GO:0005740","GO:0005740","mitochondrial envelope","29/491","94/2087",0.308510638297872,1.31132729557568,1.71280897950205,0.0590118304773375,0.0987912320503596,0.0430865186512472,"Pebp1/Slc25a5/Rab11fip5/Uqcrc2/Atp5f1a/Plec/Cox5b/Csde1/Calm1/Glud1/Mdh2/Vdac1/Plscr3/Phb2/Acaa2/Abcd3/Acadvl/Cisd1/Gabbr1/Grk2/Letm1/Mtarc2/Sdha/Slc25a4/Slc25a46/Timm44/Tomm20/Vps13a/Vps13c",29
"GO:0005811","GO:0005811","lipid droplet","7/491","16/2087",0.4375,1.85959775967413,1.91402088109714,0.0590900827217104,0.0987912320503596,0.0430865186512472,"Lpcat1/Ehd1/Atg2b/Cav2/Rab5c/Vps13a/Vps13c",7
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","7/491","16/2087",0.4375,1.85959775967413,1.91402088109714,0.0590900827217104,0.0987912320503596,0.0430865186512472,"Slc25a5/Etfa/Vdac1/Phb2/Slc25a4/Timm44/Tomm20",7
